raw_name,가격_KRW,사유,video_id,t_start,비고
21년,204900,noise_blocklist,1iGtaA_QLRk,40.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
12년더블캐스크,96900,brand_lowconf,1iGtaA_QLRk,47.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너 광고 공간]많은관심 부탁드립니다,119900,brand_lowconf,1iGtaA_QLRk,65.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
발베니 12년싱글몰트위스키,94900,ambiguous_sku,1iGtaA_QLRk,76.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
신토리위스키,27690,brand_lowconf,1iGtaA_QLRk,94.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
켄터키 스트레이트 버번위스키 1L,79900,brand_lowconf,1iGtaA_QLRk,99.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
테네시애플위스키,55900,brand_lowconf,1iGtaA_QLRk,107.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
아이리쉬위스키 33.490원,26690,brand_lowconf,1iGtaA_QLRk,118.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너 광고 공간] 많은 관심 부탁드립니다,48790,brand_lowconf,1iGtaA_QLRk,125.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
버번위스키,25390,brand_lowconf,1iGtaA_QLRk,142.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
런던드라이진,28990,brand_lowconf,1iGtaA_QLRk,147.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
12년스카치위스키,95900,brand_lowconf,1iGtaA_QLRk,153.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
8년싱글몰트위스,119900,brand_lowconf,1iGtaA_QLRk,160.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
RTD올드패션드,49990,brand_lowconf,1iGtaA_QLRk,167.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너 광고 공간]많은관심 부탁드립니다 커클랜드 상품입니다,147900,brand_lowconf,1iGtaA_QLRk,172.4,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너광고 공간]많은관심 부탁드럽니다 커클랜드 상품입니다,147900,brand_lowconf,1iGtaA_QLRk,174.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
데킬라블랑코,59900,brand_lowconf,1iGtaA_QLRk,178.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
스카치 위스키 35.990원,921081,brand_lowconf,1iGtaA_QLRk,183.6,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
스파이스드럼,32990,brand_lowconf,1iGtaA_QLRk,189.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
아이리쉬위스키,59900,brand_lowconf,1iGtaA_QLRk,194.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
아이리쉬크림,38990,brand_lowconf,1iGtaA_QLRk,203.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
캐나디안스키,38990,brand_lowconf,1iGtaA_QLRk,208.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
캐나디안P스키,38990,brand_lowconf,1iGtaA_QLRk,210.6,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
프렌치 보드카,29990,brand_lowconf,1iGtaA_QLRk,215.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
렌드릭스진,45790,brand_lowconf,1iGtaA_QLRk,221.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
깔루아 리큐르,31490,brand_lowconf,1iGtaA_QLRk,226.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
데킬라블량코,64900,brand_lowconf,1iGtaA_QLRk,233.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너광고 공간]많은 관심 부탁드립니다 기타 주류 입니다,77900,brand_lowconf,1iGtaA_QLRk,237.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
모낙VSOP,77900,brand_lowconf,1iGtaA_QLRk,240.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
꼬낙VSOP,77900,brand_lowconf,1iGtaA_QLRk,240.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
캐리비안럼,31990,brand_lowconf,1iGtaA_QLRk,245.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
슈페리에럼,19990,brand_lowconf,1iGtaA_QLRk,250.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
[배너광고 공간]많은 관심 부탁드립니다 기타 주류 입니다,39990,brand_lowconf,1iGtaA_QLRk,254.6,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
런던드라이진,39990,brand_lowconf,1iGtaA_QLRk,256.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
아페를 아페리티보 리큐르,24990,brand_lowconf,1iGtaA_QLRk,263.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
보드카 24.890원,35390,brand_lowconf,1iGtaA_QLRk,269.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
예거마이스터,39990,brand_lowconf,1iGtaA_QLRk,273.0,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
모닉VSOP,502103,brand_lowconf,1iGtaA_QLRk,279.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
꼬닉VSOP,87900,brand_lowconf,1iGtaA_QLRk,280.2,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
모닉VSOP,87900,brand_lowconf,1iGtaA_QLRk,282.6,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
레포사도데킬라,34990,brand_lowconf,1iGtaA_QLRk,286.8,프레임OCR 격리; @whiskeykey/1iGtaA_QLRk
아이리워스,59900,brand_lowconf,S3YrdtxmRX4,206.2,프레임OCR 격리; @whiskeypick/S3YrdtxmRX4
스파이스드 럼,32990,brand_lowconf,S3YrdtxmRX4,275.4,프레임OCR 격리; @whiskeypick/S3YrdtxmRX4
드라이,28990,brand_lowconf,S3YrdtxmRX4,283.8,프레임OCR 격리; @whiskeypick/S3YrdtxmRX4
트레이더스 조니워커블루말띠에다션750m,349800,brand_lowconf,HxTIqsmL008,23.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
글렌모레지 디오4널12년,79900,brand_lowconf,HxTIqsmL008,35.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
12년쉐리캐스크,69900,brand_lowconf,HxTIqsmL008,39.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
15년싱글몰트 위스키700ML,96900,brand_lowconf,HxTIqsmL008,47.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
12년세리케 스키700ML,20700,brand_lowconf,HxTIqsmL008,52.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
12년세리캐 스키700ML,20700,brand_lowconf,HxTIqsmL008,55.4,프레임OCR 격리; @whiskeykey/HxTIqsmL008
21년,204900,noise_blocklist,HxTIqsmL008,65.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너 광고 공간]않은 관심 부탁드립니다,49790,brand_lowconf,HxTIqsmL008,83.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너 광고 공간] 많은 관심 부탁드립니다,182900,brand_lowconf,HxTIqsmL008,93.0,프레임OCR 격리; @whiskeykey/HxTIqsmL008
발베니 12년싱글물트위스키,94900,ambiguous_sku,HxTIqsmL008,101.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
산톡리위스키,27690,brand_lowconf,HxTIqsmL008,119.4,프레임OCR 격리; @whiskeykey/HxTIqsmL008
케터키 스트레이트 번위스키1L,79900,brand_lowconf,HxTIqsmL008,123.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
테네시애플위스키,55900,brand_lowconf,HxTIqsmL008,131.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
테네시위스키,55900,brand_lowconf,HxTIqsmL008,135.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너광고공간]많은관심 부탁드립니다,69900,brand_lowconf,HxTIqsmL008,148.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너 광고 공간]많은관심 부탁드립니다,69900,brand_lowconf,HxTIqsmL008,150.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너광고공간]많은관심 부탁드립니다,48790,brand_lowconf,HxTIqsmL008,155.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
블루말띠대만 에디션750ML,309900,brand_lowconf,HxTIqsmL008,159.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너 광고 공간]많은 관심 부탁드립니다,256900,brand_lowconf,HxTIqsmL008,167.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
"12년스카치위스키 5,137월",89900,brand_lowconf,HxTIqsmL008,177.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
8년싱글물트,119903,brand_lowconf,HxTIqsmL008,183.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
8년싱글몰트N,119903,brand_lowconf,HxTIqsmL008,185.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
RTD올드패션드,39990,brand_lowconf,HxTIqsmL008,189.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너광고 공간]많은 관심 부탁드립니다 커클랜드 상품입니다,147900,brand_lowconf,HxTIqsmL008,194.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너 광고공간] 많은관심 부탁드립니다 커클랜드상품입니다,147900,brand_lowconf,HxTIqsmL008,197.4,프레임OCR 격리; @whiskeykey/HxTIqsmL008
스파이스드럼,32990,brand_lowconf,HxTIqsmL008,219.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
스파이스트럼,32990,brand_lowconf,HxTIqsmL008,222.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
아메리칸 보드카 857원,639271,brand_lowconf,HxTIqsmL008,228.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
아이리쉬위스키,59900,brand_lowconf,HxTIqsmL008,231.0,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[배너 광고 공간]많은 관심 부탁드립니다,38990,brand_lowconf,HxTIqsmL008,243.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너광고 공간]많은 관심 부탁드립니다,38990,brand_lowconf,HxTIqsmL008,246.4,프레임OCR 격리; @whiskeykey/HxTIqsmL008
프렌치보드카,29990,brand_lowconf,HxTIqsmL008,249.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
깔루아 리큐르,31490,brand_lowconf,HxTIqsmL008,257.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
데킬라블랑코,76900,brand_lowconf,HxTIqsmL008,262.0,프레임OCR 격리; @whiskeykey/HxTIqsmL008
데킬라블량코,76900,brand_lowconf,HxTIqsmL008,264.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
꼬낙VSOP,77900,brand_lowconf,HxTIqsmL008,269.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
캐리비안럼,31990,brand_lowconf,HxTIqsmL008,275.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
슈페리에럼 -7.400원,19990,brand_lowconf,HxTIqsmL008,279.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너광고공간]많은관심 부탁드립니다 주루 입니다,31990,brand_lowconf,HxTIqsmL008,287.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
아페름 아페리티보큐르,24990,brand_lowconf,HxTIqsmL008,293.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
보드카,24890,brand_lowconf,HxTIqsmL008,299.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
예거마이스터,31990,brand_lowconf,HxTIqsmL008,303.6,프레임OCR 격리; @whiskeykey/HxTIqsmL008
[매너 광고 공간]많은 관심 부탁드립니다 기타 주류 입니다,87900,brand_lowconf,HxTIqsmL008,311.2,프레임OCR 격리; @whiskeykey/HxTIqsmL008
헨드릭스 진,45790,brand_lowconf,HxTIqsmL008,314.8,프레임OCR 격리; @whiskeykey/HxTIqsmL008
12년쉐리캐스크,69900,brand_lowconf,B4AR1ItQvAo,22.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
15년싱글몰트 위스700ML,96900,brand_lowconf,B4AR1ItQvAo,28.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
12년세리캐,20700,brand_lowconf,B4AR1ItQvAo,33.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
21년,204900,noise_blocklist,B4AR1ItQvAo,46.6,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
12년더블캐스크,96900,brand_lowconf,B4AR1ItQvAo,49.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
몽키슬더 스제조,49790,brand_lowconf,B4AR1ItQvAo,63.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고 공간]많은관심 부탁드립니다,119900,brand_lowconf,B4AR1ItQvAo,70.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
발베니 12년싱물위스키,94900,ambiguous_sku,B4AR1ItQvAo,79.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
산트리위스키,27690,brand_lowconf,B4AR1ItQvAo,98.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
켄터키스트레이트 버번위스키1L,79900,brand_lowconf,B4AR1ItQvAo,108.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
테네시애플위스키,55900,brand_lowconf,B4AR1ItQvAo,112.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
테네시위스키,55900,brand_lowconf,B4AR1ItQvAo,118.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
아이리쉬위스키,26690,brand_lowconf,B4AR1ItQvAo,123.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간] 많은 관심 부탁드립니다,41490,brand_lowconf,B4AR1ItQvAo,130.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
블루말띠대만 에디션750ML,309900,brand_lowconf,B4AR1ItQvAo,144.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간] 많은 관심 부탁드립니다,256900,brand_lowconf,B4AR1ItQvAo,145.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
"12년스카치위스키 5,137월",89900,brand_lowconf,B4AR1ItQvAo,158.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[매너광고 공간]많은 관심 부탁드립니다 커클랜드상품입니다,119900,brand_lowconf,B4AR1ItQvAo,164.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간]많은 관심 부탁드립니다 커클랜드상품입니다,119900,brand_lowconf,B4AR1ItQvAo,166.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
RTD올드패션드,1795043,brand_lowconf,B4AR1ItQvAo,169.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간]많은 관심 부탁드립니다 커클랜드 상품입니다,147900,brand_lowconf,B4AR1ItQvAo,176.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
모낙XO,147900,brand_lowconf,B4AR1ItQvAo,177.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
데킬라블랑코,59900,brand_lowconf,B4AR1ItQvAo,182.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
런던드라이진,28990,brand_lowconf,B4AR1ItQvAo,190.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고 공간]많은 관심 부탁드립니다 커클랜드상품입니다,32990,brand_lowconf,B4AR1ItQvAo,200.6,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간] 많은 관심 부탁드립니다 켜클랜드 상품입니다,32990,brand_lowconf,B4AR1ItQvAo,201.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고 공간]많은 관심 부탁드립니다 RRRAN거클랜드 상품입니다,32990,brand_lowconf,B4AR1ItQvAo,202.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
스파이스드럼,32990,brand_lowconf,B4AR1ItQvAo,203.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
아메리칸 보드카 857원,639271,brand_lowconf,B4AR1ItQvAo,209.6,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
아이리쉬위스키,59900,brand_lowconf,B4AR1ItQvAo,216.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
캐나디안워스키,38990,brand_lowconf,B4AR1ItQvAo,226.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
프렌치 보드카,29990,brand_lowconf,B4AR1ItQvAo,232.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
깔아 리큐르,31490,brand_lowconf,B4AR1ItQvAo,236.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
깔루아 리큐르,31490,brand_lowconf,B4AR1ItQvAo,238.6,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고 공간]많은 관심 부탁드립니다 기타 주류 입니다,76900,brand_lowconf,B4AR1ItQvAo,242.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고 공간]많은 관심 부탁드럽니다 기타 주류 입니다,76900,brand_lowconf,B4AR1ItQvAo,244.0,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너광고공간]많은관심 부탁드립니다 기타주류 입니다,77900,brand_lowconf,B4AR1ItQvAo,248.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간] 않은 관심 부탁드립니다,77900,brand_lowconf,B4AR1ItQvAo,251.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
캐리비안럼,31990,brand_lowconf,B4AR1ItQvAo,254.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
슈페리에럼,19990,brand_lowconf,B4AR1ItQvAo,262.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고공간]많은 관심 부탁드립니다 기타추했입니다,31990,brand_lowconf,B4AR1ItQvAo,266.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
아페를 아페리티보 리큐르,19990,brand_lowconf,B4AR1ItQvAo,273.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
보드카,24890,brand_lowconf,B4AR1ItQvAo,278.0,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
예거마이스터,31990,brand_lowconf,B4AR1ItQvAo,288.4,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
꼬낙VSOP,87900,brand_lowconf,B4AR1ItQvAo,289.8,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
[배너 광고 공간] 많은 관심 부탁드립니다,87900,brand_lowconf,B4AR1ItQvAo,292.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
헨드릭스 진,45790,brand_lowconf,B4AR1ItQvAo,298.0,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
레포사도데킬라,34990,brand_lowconf,B4AR1ItQvAo,303.2,프레임OCR 격리; @whiskeykey/B4AR1ItQvAo
글랜글라사포트소이700mi 삼성카드,15686,brand_lowconf,JM7Vc6j0J44,23.4,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
글랜글라사샌드엔드700m 삼성카드,79800,brand_lowconf,JM7Vc6j0J44,47.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
더글렌리벳 15년 700m 100mi당13.543원,94800,age_mismatch,JM7Vc6j0J44,75.4,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
더글렌리벳 15년 700m 100m1당 13.543원,94800,age_mismatch,JM7Vc6j0J44,76.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
글렌피닉15년 700r,99800,ambiguous_sku,JM7Vc6j0J44,101.4,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
달모어12년 700m,99800,ambiguous_sku,JM7Vc6j0J44,111.4,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
러셀리저브싱글배럴750m 100m1 11.920원,89400,brand_lowconf,JM7Vc6j0J44,137.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
발렌타인싱글몰트글렌버기15년700ml,89400,age_mismatch,JM7Vc6j0J44,173.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
발베니12년700ml 100m당 13 8299,96800,ambiguous_sku,JM7Vc6j0J44,179.8,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
뱅크홀싱글몰트위스키700m ·병크홀 중소는 명국에세 가장,29940,brand_lowconf,JM7Vc6j0J44,185.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
버팔로트레이스 1L,184998,price_above_ref,JM7Vc6j0J44,191.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
일라이저크레이그스몰배치1.75,79400,brand_lowconf,JM7Vc6j0J44,262.8,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
조니워커그린라벨700m 100m1당 10.686원,74800,brand_lowconf,JM7Vc6j0J44,285.6,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
카발란디스틸러리셀렉트싱글몰트700m 100m1당 9.971원,69800,brand_lowconf,JM7Vc6j0J44,317.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
라일블렌디드스카치위스키1.5L 100m1당1.590,23980,brand_lowconf,JM7Vc6j0J44,323.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
레미마딘V.S.O.P70OmI,79800,brand_lowconf,JM7Vc6j0J44,363.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
레미마틴V.S.0.P700ml,79800,brand_lowconf,JM7Vc6j0J44,365.8,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
"바카디모히또클래식700m 100ml당 3,140",21980,brand_lowconf,JM7Vc6j0J44,371.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
봄베이 사파이어 진 750m,30980,brand_lowconf,JM7Vc6j0J44,389.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
