canonical_id,canonical_name_ko,raw_name,volume_ml,non_unit,price_krw,market,channel,branch,date,source_family,source_file,status,exclude_reason
w065,짐빔 화이트,진빔 700ml,700,False,19800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w105,발베니 16년 프렌치 오크,발베니 16년 프렌치오크 700ml,700,False,249800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w108,부쉬밀 12년 싱글몰트,부시밀 12년 싱글트 700ml,700,False,59400,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w102,라프로익 오크 셀렉트,라프로익 오크셀렉트 700ml,700,False,69800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w110,에반 윌리엄스 싱글배럴,에반 윌리엄스 싱글 베럴 750ml,750,False,69800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w113,코발 밀레,코발 밀레 위스키 500ml,500,False,53400,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w114,코발 라이,코발라이 위스키 500ml,500,False,53400,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w068,잭다니엘 라이,잭다니엘스 BB라이 700ml,700,False,55840,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w109,블랙보트,블랙보트 스카치 위스키 700ml,700,False,19800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w055,듀어스 12년,듀어스 12년 퍼스트필 버번 캐스크 700ml,700,False,42800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w035,라프로익 10년,라프로익 10년 750ml,750,False,69800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w080,에반 윌리엄스 블랙,에반 윌리엄스 블랙 750mml,,False,25800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w111,에반 윌리엄스 BIB,에반윌리엄스 BIB 750ml,750,False,31800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w050,조니워커 블랙라벨 12년,조니워커 블랙라베 700ml,700,False,47800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w103,린도어스 1494 코어,린도어스 1494 코어 위스키 700ml,700,False,69800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w095,러셀스 리저브 10년,러셀 리저브 10년 750ml,750,False,69800,KR,이마트,,2026-03-11,youtube_martweb,2026-03.csv,matched,
w061,제임슨,제임슨 아이리시 위스키,,False,26690,KR,코스트코,,2026-03-06,youtube_martweb,2026-03.csv,matched,
w041,몽키숄더,몽키 숄더,,False,42290,KR,코스트코,,2026-03-06,youtube_martweb,2026-03.csv,matched,
w026,로얄 브라클라 12년,로얄 브라클라 12년 700ml,700,False,82900,KR,코스트코,,2026-03-06,youtube_martweb,2026-03.csv,matched,
w043,발렌타인 파이니스트,발렌타인 파이니스트,,False,28980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w065,짐빔 화이트,짐빔 화이트,,False,27980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w066,잭다니엘 No.7,잭다니엘 No.7,,False,34980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w067,잭다니엘 애플,잭다니엘 애플,,False,37980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w083,산토리 가쿠빈,산토리 가쿠빈,,False,39800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w063,골든블루 다이아몬드,골든블루 다이아몬드,,False,39980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w070,1792 스몰배치,1792 스몰배치,,False,44980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w049,조니워커 레드라벨,조니워커 레드 1.75L,1750,False,47980,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w069,버팔로 트레이스,버팔로 트레이스,,False,49800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w041,몽키숄더,몽키숄더,,False,50000,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w013,글렌그란트 12년,글렌그란트 12년,,False,59800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w051,조니워커 더블블랙,조니워커 더블블랙 1L,1000,False,59800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w042,조니워커 그린라벨 15년,조니워커 그린 15년,,False,74800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w018,글렌드로낙 12년,글렌드로낙 12년,,False,82800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,96800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w014,글렌그란트 15년,글렌그란트 15년,,False,97800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w019,오반 14년,오반 14년,,False,99800,KR,트레이더스,,2026-04-03,youtube_martweb,2026-04.csv,matched,
w070,1792 스몰배치,1792 스몰배치,,False,39980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w063,골든블루 다이아몬드,골든블루 다이아몬드,,False,44980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w064,골든블루 사피루스,골든블루 사파이러스,,False,28980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w020,글렌모렌지 12년,글렌모렌지 12년,,False,69800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w021,글렌모렌지 15년,글렌모렌지 15년,,False,97800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w022,글렌모렌지 익스플로전 No.1,글렌모렌지 익스플로전 #1,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w018,글렌드로낙 12년,글렌드로낙 12년,,False,79800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w001,글렌리벳 12년,글렌리벳 12년 1L,1000,False,69800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w002,글렌리벳 15년,글렌리벳 15년,,False,94800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년,,False,84800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w055,듀어스 12년,듀어스 12년,,False,45980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w056,듀어스 15년,듀어스 15년,,False,59400,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w036,라가불린 11년 오퍼맨 스위트피트,라가불린 11년 스위트 피트,,False,89800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w077,러셀스 리저브 싱글배럴,러셀스 리저브 싱글배럴,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w026,로얄 브라클라 12년,로얄 브라클라 12년,,False,89800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블캐스크,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w041,몽키숄더,몽키숄더,,False,44980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w044,발렌타인 10년,발렌타인 10년,,False,39980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w046,발렌타인 싱글몰트 15년,발렌타인 싱글몰트 15년,,False,94800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w043,발렌타인 파이니스트,발렌타인 파이니스트,,False,28980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,96800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크,,False,139800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w040,뱅크홀 싱글몰트,뱅크홀 싱글몰트,,False,37980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w069,버팔로 트레이스,버팔로 트레이스,,False,49980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w083,산토리 가쿠빈,산토리 가쿠빈,,False,32980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w031,아란 셰리 캐스크,아란 셰리 캐스크,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w081,에반 윌리엄스 12년,에반 윌리엄스 12년,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w080,에반 윌리엄스 블랙,에반 윌리엄스 블랙 1L,1000,False,33980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w080,에반 윌리엄스 블랙,에반 윌리엄스 블랙 1.75L,1750,False,47980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w082,에반 윌리엄스 14년,에반 윌리엄스 14년,,False,89400,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w074,와일드터키 레어브리드,와일드터키 레어브리드,,False,79800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w075,와일드터키 켄터키 스피릿 싱글배럴,와일드터키 켄터키 스피릿 싱글배럴,,False,69400,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w037,오큰토션 10년,오큰토션 10년,,False,74800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w068,잭다니엘 라이,잭다니엘 라이,,False,39980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w066,잭다니엘 No.7,잭다니엘 No.7,,False,39980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w061,제임슨,제임슨 스탠다드,,False,27980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w042,조니워커 그린라벨 15년,조니워커 그린,,False,74800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w051,조니워커 더블블랙,조니워커 더블블랙,,False,59800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w049,조니워커 레드라벨,조니워커 레드 1.75L,1750,False,54800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w050,조니워커 블랙라벨 12년,조니워커 블랙 1.75L,1750,False,94800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w052,조니워커 블랙 루비,조니워커 블랙 루비,,False,54800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w050,조니워커 블랙라벨 12년,조니워커 블랙 700ml,700,False,39980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w065,짐빔 화이트,짐빔,,False,27980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w084,카발란 디스틸러리 셀렉트,카발란 디스틸러리 셀렉트 싱글몰트,,False,69800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w058,커티삭 프로히비션,쿠티삭 프로히비션,,False,39940,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w025,클라이넬리시 14년,클라이넬리시 14년,,False,79400,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w033,탈리스커 9년,탈리스커 9년,,False,25980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
,,탈리스커 1L,1000,False,16980,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,unmatched,
w032,탈리스커 10년,탈리스커 10년,,False,69800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w089,탈리스커 와일드 블루,탈리스커 와일드 블루,,False,74800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w057,듀어스 18년,듀어스 18년,,False,99800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w024,달모어 2005 빈티지,달모어 2005 빈티지,,False,670800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w059,로얄 살루트 21년,로얄 살루트 21년 700ml,700,False,279800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w047,발렌타인 21년,발렌타인 21년,,False,224800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w053,조니워커 블루라벨,조니워커 블루라벨 500ml,500,False,189800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w053,조니워커 블루라벨,조니워커 블루 750ml,750,False,259800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w011,아벨라워 아부나흐,아벨라워 셰리 캐스크 에디션,,False,235800,KR,트레이더스,,2026-04-13,youtube_martweb,2026-04.csv,matched,
w070,1792 스몰배치,1792 풀프루프가,,False,90000,KR,이마트,,2026-04-30,youtube_martweb,2026-04.csv,matched,
w020,글렌모렌지 12년,글렌모렌지 D 오리지널 12년 700ml,700,False,79900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w090,발렌타인 17년,발렌타인 17년 700ml,700,False,146900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w047,발렌타인 21년,발렌타인 21년 700ml,700,False,22900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,outlier,price_vs_havg(169014)
w146,달모어 12년 셰리캐스크,달모어 12년 쉐리케스크 700ml,700,False,144900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w026,로얄 브라클라 12년,로얄 브라클라 12년 700ml,700,False,82900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w053,조니워커 블루라벨,조니워커 블루 750mml,,False,256900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w041,몽키숄더,몽키 숄더 700ml,700,False,42290,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w042,조니워커 그린라벨 15년,조니워커 그린 700ml,700,False,65900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w094,글렌피딕 12년 셰리 캐스크,글렌피딕 12년 쉐리케스크 700ml,700,False,69900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,96900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블 우드 700ml,700,False,94900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w066,잭다니엘 No.7,잭다니스 1L,1000,False,55900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w072,우드포드 리저브,우드포드 리저브 1L,1000,False,63900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w050,조니워커 블랙라벨 12년,조니워커 블랙 700ml,700,False,36990,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w067,잭다니엘 애플,잭다니에스 애플 1L,1000,False,55900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w065,짐빔 화이트,진빔 1L,1000,False,35490,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
w061,제임슨,제임슨 700ml,700,False,26690,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
,,커클랜드 시그니처 꼬약 XO 750ml,750,False,147900,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,excluded,cognac
w083,산토리 가쿠빈,산토리 위스키 각쿠빈 700ml,700,False,27690,KR,코스트코,,2026-04-25,youtube_martweb,2026-04.csv,matched,
,,탈리스커 포트리 700ml,700,False,95000,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w118,탈리스커 디스틸러스 에디션,탈리스커 디스틸러스 에디션 700ml,700,False,99800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w120,글렌그란트 아보랄리스,글랜그란트 아보랄리스 700ml,700,False,74000,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w053,조니워커 블루라벨,조니워커 블루 750ml,750,False,259800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w047,발렌타인 21년,발렌타인 21년 700ml,700,False,244100,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w090,발렌타인 17년,발렌타인 17년 700ml,700,False,168300,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w115,글렌피딕 18년,글렌피딕 18년 700ml,700,False,256600,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w002,글렌리벳 15년,글렌리벳 15년 700ml,700,False,99800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w046,발렌타인 싱글몰트 15년,발렌타인 싱글 몰트 글램버이 15년 700ml,700,False,132500,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,103600,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w094,글렌피딕 12년 셰리 캐스크,글렌피딕 12년 쉐리 700ml,700,False,89800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,글렌리벳 파운더스 리저브 700ml,700,False,54800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w019,오반 14년,오반 싱글 몰트 14년 700ml,700,False,119800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w032,탈리스커 10년,탈리스커 10년 700ml,700,False,74800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w084,카발란 디스틸러리 셀렉트,카발란 디스틸러리 셀렉트 700ml,700,False,79800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w018,글렌드로낙 12년,글랜드로 12년 700ml,700,False,87800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w125,발렌타인 마스터즈,발렌타인 마스터즈 700ml,700,False,78500,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,제임슨 블랙베럴 700ml,700,False,60000,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w061,제임슨,제임슨 스탠더드 700ml,700,False,29800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,그란츠 트리플 우드 700ml,700,False,16800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w049,조니워커 레드라벨,조니워커 레드 700ml,700,False,26800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,조니워커 블ml,,False,26800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w052,조니워커 블랙 루비,조니워커 블랙 루비 700ml,700,False,52800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,미스터 보스턴 스카치 위스키 1L,1000,False,19900,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w054,페이머스 그라우스,페이머스 그라우스 700ml,700,False,19800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w041,몽키숄더,몽키 숄더 700ml,700,False,44980,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w055,듀어스 12년,듀어스 12년 700ml,700,False,57600,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,듀어스 화이트랍에 700ml,700,False,19800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w130,칼라일,칼라일 스카치 위스키 700ml,700,False,15800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w123,라벨 5,라벨 5오 스카치 위스키 700ml,700,False,25800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w083,산토리 가쿠빈,산토리 각쿠빈 700ml,700,False,29980,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w129,윈저 12년,윈저 12년 500ml,500,False,24800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
,,윈저 17년 450mml,,False,39800,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,unmatched,
w064,골든블루 사피루스,&gt;&gt; &gt;&gt; 골든 블루 사피루스 450ml,450,False,33700,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,excluded,sub_500ml
w034,탈리스커 와일더 시즈,탈리스커 와일더시 700ml,700,False,137900,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
w095,러셀스 리저브 10년,러셀 리저브 10년 750ml,750,False,99000,KR,롯데마트,,2026-04-23,youtube_martweb,2026-04.csv,matched,
