수집일,위스키명,top_product_id,데일리샷상품명,seller_id,셀러명,업종,지역,가격_KRW,할인율,sales_count,vivino_score,review_count,국내위치,정확도
2026-07-15,글렌그란트 15년,4307,더 글렌그란트 15년 배치 스트렝스,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,124900,25,"구매 5,500+",,719,트레이더스,근접
2026-07-15,글렌드로낙 12년,23310,더 글렌드로낙 12년,16362,리쿼하우스,주류전문샵,서울 강남구,77000,0,"구매 3,300+",,231,트레이더스,근접
2026-07-15,글렌드로낙 12년,23310,더 글렌드로낙 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,89000,25,"구매 3,300+",,231,트레이더스,근접
2026-07-15,글렌드로낙 12년,23310,더 글렌드로낙 12년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,89000,26,"구매 3,300+",,231,트레이더스,근접
2026-07-15,글렌드로낙 12년,23310,더 글렌드로낙 12년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,101200,15,"구매 3,300+",,231,트레이더스,근접
2026-07-15,글렌리벳 12년,2330,더 글렌리벳 12년,16362,리쿼하우스,주류전문샵,서울 강남구,60900,0,구매 1만+,,1546,트레이더스,근접
2026-07-15,글렌리벳 12년,2330,더 글렌리벳 12년,910,오향한방족발,픽업제휴,경기 수원시,78000,26,구매 1만+,,1546,트레이더스,근접
2026-07-15,글렌리벳 12년,2330,더 글렌리벳 12년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,109900,0,구매 1만+,,1546,트레이더스,근접
2026-07-15,글렌리벳 12년,2330,더 글렌리벳 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,109900,0,구매 1만+,,1546,트레이더스,근접
2026-07-15,글렌리벳 12년,2330,더 글렌리벳 12년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,109000,0,구매 1만+,,1546,트레이더스,근접
2026-07-15,글렌리벳 15년,1649,더 글렌리벳 15년,16362,리쿼하우스,주류전문샵,서울 강남구,89000,0,"구매 3,000+",,399,코스트코 / 트레이더스,근접
2026-07-15,글렌리벳 15년,1649,더 글렌리벳 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,106700,0,"구매 3,000+",,399,코스트코 / 트레이더스,근접
2026-07-15,글렌리벳 19년 스몰배치,34345,더 글렌리벳 19년 스몰 배치,14553,보틀벙커 잠실점,주류전문샵,서울 송파구,380000,0,,,1,트레이더스,근접
2026-07-15,글렌모렌지 12년,8196,글렌모렌지 라산타 12년,16362,리쿼하우스,주류전문샵,서울 강남구,92000,0,,,227,코스트코 / 트레이더스,근접
2026-07-15,글렌모렌지 12년,8196,[마지막재고 찬스] 글렌모렌지 라산타 12년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,99900,0,,,227,코스트코 / 트레이더스,근접
2026-07-15,글렌모렌지 15년,29554,글렌모렌지 더 라산타 15년,16362,리쿼하우스,주류전문샵,서울 강남구,97000,0,,,10,트레이더스,근접
2026-07-15,글렌모렌지 15년,29554,글렌모렌지 더 라산타 15년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,136600,14,,,10,트레이더스,근접
2026-07-15,글렌알라키 10년 루비 포트,23695,글렌알라키 10년 루비 포트 우드 피니시,17260,루원주류마켓,주류전문샵,인천 서구,185000,0,,,3,트레이더스,근접
2026-07-15,글렌파클라스 15년,4312,글렌파클라스 15년,36999,와인앤모어 뱅뱅사거리점,주류전문샵,서울 서초구,179900,0,,,326,트레이더스,근접
2026-07-15,글렌파클라스 15년,4312,글렌파클라스 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,166300,0,,,326,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,68000,0,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,84900,24,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,43711,CU 강남스타일점,CU편의점,서울 강남구,89000,0,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,91000,1,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,115000,0,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 12년,2329,글렌피딕 12년 700ml,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,119000,0,구매 1만+,,1331,트레이더스,근접
2026-07-15,글렌피딕 14년 버번배럴,22707,글렌피딕 14년 버번 배럴 리저브,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,118000,1,,,70,트레이더스,근접
2026-07-15,글렌피딕 14년 버번배럴,22707,글렌피딕 14년 버번 배럴 리저브,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,129000,0,,,70,트레이더스,근접
2026-07-15,글렌피딕 14년 버번배럴,22707,글렌피딕 14년 버번 배럴 리저브,16362,리쿼하우스,주류전문샵,서울 강남구,105000,0,,,70,트레이더스,근접
2026-07-15,글렌피딕 14년 버번배럴,22707,글렌피딕 14년 버번 배럴 리저브,41431,참치집 진주초전점,픽업제휴,경남 진주시,135300,0,,,70,트레이더스,근접
2026-07-15,글렌피딕 14년 버번배럴,22707,글렌피딕 14년 버번 배럴 리저브,5366,CU 서초도씨에빛점,CU편의점,서울특별시 서초구,120000,0,,,70,트레이더스,근접
2026-07-15,글렌피딕 15년,1650,글렌피딕 15년,16362,리쿼하우스,주류전문샵,서울 강남구,99000,0,"구매 5,300+",,1644,코스트코 / 트레이더스,근접
2026-07-15,글렌피딕 15년,1650,글렌피딕 15년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,119900,22,"구매 5,300+",,1644,코스트코 / 트레이더스,근접
2026-07-15,글렌피딕 15년,1650,글렌피딕 15년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,129000,6,"구매 5,300+",,1644,코스트코 / 트레이더스,근접
2026-07-15,글렌피딕 15년,1650,글렌피딕 15년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,158000,0,"구매 5,300+",,1644,코스트코 / 트레이더스,근접
2026-07-15,글렌피딕 15년,1650,글렌피딕 15년,42953,CU 서초우리점,CU편의점,서울 서초구,132000,0,"구매 5,300+",,1644,코스트코 / 트레이더스,근접
2026-07-15,글렌피딕 15년 싱글 몰트 위스키,1650,글렌피딕 15년,16362,리쿼하우스,주류전문샵,서울 강남구,99000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글 몰트 위스키,1650,글렌피딕 15년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,119900,22,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글 몰트 위스키,1650,글렌피딕 15년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,129000,6,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글 몰트 위스키,1650,글렌피딕 15년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,158000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글 몰트 위스키,1650,글렌피딕 15년,42953,CU 서초우리점,CU편의점,서울 서초구,132000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글트 위스키,1650,글렌피딕 15년,16362,리쿼하우스,주류전문샵,서울 강남구,99000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글트 위스키,1650,글렌피딕 15년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,119900,22,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글트 위스키,1650,글렌피딕 15년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,129000,6,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글트 위스키,1650,글렌피딕 15년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,158000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,글렌피딕 15년 싱글트 위스키,1650,글렌피딕 15년,42953,CU 서초우리점,CU편의점,서울 서초구,132000,0,"구매 5,300+",,1644,코스트코,근접
2026-07-15,달모어 12년,3167,달모어 12년,16362,리쿼하우스,주류전문샵,서울 강남구,113000,0,"구매 1,000+",,239,트레이더스,근접
2026-07-15,달모어 12년,3167,달모어 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,119000,19,"구매 1,000+",,239,트레이더스,근접
2026-07-15,달모어 12년,3167,달모어 12년,5368,CU 서초어벤져스점,CU편의점,서울특별시 서초구,129000,7,"구매 1,000+",,239,트레이더스,근접
2026-07-15,달모어 12년,3167,달모어 12년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,119000,18,"구매 1,000+",,239,트레이더스,근접
2026-07-15,달모어 12년,3167,달모어 12년,41431,참치집 진주초전점,픽업제휴,경남 진주시,117000,0,"구매 1,000+",,239,트레이더스,근접
2026-07-15,달모어 2005 빈티지,5485,[매장행사중 재고확인] 달모어 2005 빈티지,149,고래맥주창고 방이점,주류전문샵,서울 송파구,879000,0,,,2,트레이더스,근접
2026-07-15,듀어스 12년,3695,듀어스 12년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,48000,0,"구매 7,400+",,1085,트레이더스,근접
2026-07-15,듀어스 12년,3695,듀어스 12년 700ml,18294,고래맥주창고 강남도곡점,픽업제휴,서울 강남구,53500,0,"구매 7,400+",,1085,트레이더스,근접
2026-07-15,듀어스 12년,3695,듀어스 12년 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,57900,0,"구매 7,400+",,1085,트레이더스,근접
2026-07-15,듀어스 12년,3695,듀어스 12년 700ml,53377,CU 역삼황제펭귄점,CU편의점,서울 강남구,57900,0,"구매 7,400+",,1085,트레이더스,근접
2026-07-15,듀어스 12년,3695,듀어스 12년 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,59000,0,"구매 7,400+",,1085,트레이더스,근접
2026-07-15,듀어스 15년,6778,듀어스 15년,16362,리쿼하우스,주류전문샵,서울 강남구,68000,0,,,16,트레이더스,근접
2026-07-15,듀어스 15년,6778,듀어스 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,78800,9,,,16,트레이더스,근접
2026-07-15,듀어스 18년,4781,듀어스 18년,16362,리쿼하우스,주류전문샵,서울 강남구,118000,0,,,99,트레이더스,근접
2026-07-15,듀어스 18년,4781,듀어스 18년,1418,불막열삼 밀양삼문점,픽업제휴,경남 밀양시,163700,23,,,99,트레이더스,근접
2026-07-15,듀어스 18년,4781,듀어스 18년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,180000,0,,,99,트레이더스,근접
2026-07-15,라프로익 10년,27365,라프로익 10년 40% 700ml,4504,바틀드,주류전문샵,서울 강남구,92000,0,,,11,이마트 / 트레이더스,근접
2026-07-15,라프로익 오크 셀렉트,26316,라프로익 오크 셀렉트,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,48000,4,,,15,이마트,근접
2026-07-15,라프로익 오크 셀렉트,26316,라프로익 오크 셀렉트,51818,위스키 오크통,주류전문샵,서울 서초구,62000,0,,,15,이마트,근접
2026-07-15,로얄 브라클라 12년,7329,로얄 브라클라 12년,16362,리쿼하우스,주류전문샵,서울 강남구,89900,0,"구매 4,200+",,478,코스트코 / 트레이더스,근접
2026-07-15,로얄 브라클라 12년,7329,로얄 브라클라 12년,41431,참치집 진주초전점,픽업제휴,경남 진주시,101900,0,"구매 4,200+",,478,코스트코 / 트레이더스,근접
2026-07-15,로얄 브라클라 12년,7329,로얄 브라클라 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,139900,0,"구매 4,200+",,478,코스트코 / 트레이더스,근접
2026-07-15,로얄 브라클라 12년,7329,로얄 브라클라 12년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,119000,0,"구매 4,200+",,478,코스트코 / 트레이더스,근접
2026-07-15,로얄 살루트 21년,3208,로얄살루트 21년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,205000,0,"구매 6,200+",,1394,트레이더스,근접
2026-07-15,로얄 살루트 21년,3208,로얄살루트 21년 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,257000,17,"구매 6,200+",,1394,트레이더스,근접
2026-07-15,맥캘란 12년 더블캐스크,29166,맥캘란 12년 더블 캐스크,16362,리쿼하우스,주류전문샵,서울 강남구,109000,0,"구매 4,800+",,142,코스트코 / 트레이더스,근접
2026-07-15,맥캘란 12년 더블캐스크,29166,맥캘란 12년 더블 캐스크,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,109900,22,"구매 4,800+",,142,코스트코 / 트레이더스,근접
2026-07-15,맥캘란 12년 더블캐스크,29166,맥캘란 12년 더블 캐스크,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,133000,0,"구매 4,800+",,142,코스트코 / 트레이더스,근접
2026-07-15,맥캘란 12년 더블캐스크,29166,맥캘란 12년 더블 캐스크,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,129000,0,"구매 4,800+",,142,코스트코 / 트레이더스,근접
2026-07-15,맥캘란 12년 더블캐스크,29166,맥캘란 12년 더블 캐스크,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,132000,0,"구매 4,800+",,142,코스트코 / 트레이더스,근접
2026-07-15,몽키숄더,3211,몽키숄더,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,51900,21,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,몽키숄더,3211,몽키숄더,16362,리쿼하우스,주류전문샵,서울 강남구,52000,0,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,몽키숄더,3211,몽키숄더,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,53000,18,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,몽키숄더,3211,몽키숄더,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,64900,0,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,몽키숄더,3211,몽키숄더,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,65000,0,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,몽키숄더,3211,몽키숄더,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,65000,0,"구매 4,500+",,1437,코스트코 / 트레이더스,정확
2026-07-15,발렌타인 10년,28927,발렌타인 10년 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,44700,0,,,9,트레이더스,근접
2026-07-15,발렌타인 10년,28927,발렌타인 10년 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,48000,0,,,9,트레이더스,근접
2026-07-15,발렌타인 10년,28927,발렌타인 10년 700ml,154,에이와인 압구정점,주류전문샵,서울 강남구,42000,0,,,9,트레이더스,근접
2026-07-15,발렌타인 17년,5395,발렌타인 17년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,109000,0,"구매 4,200+",,442,코스트코 / 트레이더스,근접
2026-07-15,발렌타인 17년,5395,발렌타인 17년 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,150000,0,"구매 4,200+",,442,코스트코 / 트레이더스,근접
2026-07-15,발렌타인 21년,7130,발렌타인 21년,16362,리쿼하우스,주류전문샵,서울 강남구,189000,0,"구매 1,200+",,988,코스트코 / 트레이더스,근접
2026-07-15,발렌타인 21년,7130,발렌타인 21년,5368,CU 서초어벤져스점,CU편의점,서울특별시 서초구,289000,0,"구매 1,200+",,988,코스트코 / 트레이더스,근접
2026-07-15,발렌타인 21년,7130,발렌타인 21년,41431,참치집 진주초전점,픽업제휴,경남 진주시,231000,0,"구매 1,200+",,988,코스트코 / 트레이더스,근접
2026-07-15,발렌타인 싱글몰트 15년,25654,발렌타인 싱글몰트 글렌버기 15년,16362,리쿼하우스,주류전문샵,서울 강남구,95000,0,,,21,트레이더스,근접
2026-07-15,발렌타인 싱글몰트 15년,25654,발렌타인 싱글몰트 글렌버기 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,104500,0,,,21,트레이더스,근접
2026-07-15,발렌타인 싱글몰트 15년,25654,발렌타인 싱글몰트 글렌버기 15년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,133000,0,,,21,트레이더스,근접
2026-07-15,발렌타인 싱글몰트 글렌버기 16년,27674,발렌타인 싱글몰트 글렌버기 16년 스몰 배치,16715,더 몰트샵 역삼점,주류전문샵,서울 강남구,398000,0,,,2,트레이더스,근접
2026-07-15,발렌타인 파이니스트,5871,발렌타인 파이니스트 1L,15038,보틀즈 논현,주류전문샵,서울 강남구,29700,0,,,8,트레이더스,정확
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,16362,리쿼하우스,주류전문샵,서울 강남구,108000,0,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,102000,15,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,104900,13,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,112000,6,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,124900,3,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 더블우드,3190,발베니 더블우드 12년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,113900,13,구매 2만+,,2501,코스트코 / 트레이더스,근접
2026-07-15,발베니 12년 싱글트 위스키,3190,발베니 더블우드 12년,16362,리쿼하우스,주류전문샵,서울 강남구,108000,0,구매 2만+,,2501,코스트코,근접
2026-07-15,발베니 12년 싱글트 위스키,3190,발베니 더블우드 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,102000,15,구매 2만+,,2501,코스트코,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,144000,22,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,16362,리쿼하우스,주류전문샵,서울 강남구,163000,0,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,145000,3,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,162900,21,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,40544,CU 강남거평점,CU편의점,서울특별시 강남구,209000,0,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 캐스크,1652,발베니 캐리비안 캐스크 14년,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,165000,0,"구매 1,400+",,457,코스트코 / 트레이더스,근접
2026-07-15,발베니 14년 캐리비안 케스크,1652,발베니 캐리비안 캐스크 14년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,144000,22,"구매 1,400+",,457,트레이더스,근접
2026-07-15,발베니 16년 프렌치 오크,6910,발베니 16년 프렌치 오크,16362,리쿼하우스,주류전문샵,서울 강남구,299000,0,,,77,이마트,근접
2026-07-15,발베니 16년 프렌치 오크,6910,발베니 16년 프렌치 오크,41431,참치집 진주초전점,픽업제휴,경남 진주시,294000,0,,,77,이마트,근접
2026-07-15,버팔로 트레이스,10104,버팔로 트레이스 700ml,51818,위스키 오크통,주류전문샵,서울 서초구,39000,0,,,8,트레이더스,정확
2026-07-15,벨즈,2624,벨즈 700ml,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,19900,11,,,165,코스트코,정확
2026-07-15,벨즈,2624,벨즈 700ml,5366,CU 서초도씨에빛점,CU편의점,서울특별시 서초구,19900,11,,,165,코스트코,정확
2026-07-15,벨즈,2624,벨즈 700ml,3618,해적마트,주류전문샵,서울 용산구,25000,0,,,165,코스트코,정확
2026-07-15,벨즈,2624,벨즈 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,20100,16,,,165,코스트코,정확
2026-07-15,브라클라 12년,7329,로얄 브라클라 12년,16362,리쿼하우스,주류전문샵,서울 강남구,89900,0,"구매 4,200+",,478,코스트코,근접
2026-07-15,브라클라 12년,7329,로얄 브라클라 12년,41431,참치집 진주초전점,픽업제휴,경남 진주시,101900,0,"구매 4,200+",,478,코스트코,근접
2026-07-15,브라클라 12년,7329,로얄 브라클라 12년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,119000,0,"구매 4,200+",,478,코스트코,근접
2026-07-15,브라클라 12년,7329,로얄 브라클라 12년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,139900,0,"구매 4,200+",,478,코스트코,근접
2026-07-15,산토리 가쿠빈,2981,산토리 가쿠빈,16362,리쿼하우스,주류전문샵,서울 강남구,37900,0,"구매 7,500+",,3616,코스트코 / 트레이더스,정확
2026-07-15,산토리 가쿠빈,2981,산토리 가쿠빈,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,37900,11,"구매 7,500+",,3616,코스트코 / 트레이더스,정확
2026-07-15,산토리 가쿠빈,2981,산토리 가쿠빈,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,44800,0,"구매 7,500+",,3616,코스트코 / 트레이더스,정확
2026-07-15,산토리 가쿠빈,2981,산토리 가쿠빈,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,44800,0,"구매 7,500+",,3616,코스트코 / 트레이더스,정확
2026-07-15,시바스 리갈 12년,12598,시바스 리갈 12년,41431,참치집 진주초전점,픽업제휴,경남 진주시,53800,0,,,14,코스트코,근접
2026-07-15,시바스 리갈 12년,12598,시바스 리갈 12년,18221,29펍 UK Classic,주류전문샵,서울 강남구,54000,0,,,14,코스트코,근접
2026-07-15,아란 셰리 캐스크,4353,아란 셰리 캐스크 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,119000,0,,,189,트레이더스,근접
2026-07-15,아란 셰리 캐스크,4353,아란 셰리 캐스크 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,127800,0,,,189,트레이더스,근접
2026-07-15,아벨라워 아부나흐,3239,아벨라워 아부나흐,4639,국밥쟁이&오렌지보틀 강남역점,주류전문샵,서울 서초구,200000,0,,,64,트레이더스,정확
2026-07-15,아벨라워 아부나흐,3239,아벨라워 아부나흐,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,267000,0,,,64,트레이더스,정확
2026-07-15,아벨라워 아부나흐,3239,아벨라워 아부나흐,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,240000,0,,,64,트레이더스,정확
2026-07-15,에반 윌리엄스 12년,21095,에반 윌리엄스 12년,53636,와인앤모어 강남파이낸스센터점,주류전문샵,서울시 강남구,110000,0,,,55,트레이더스,근접
2026-07-15,에반 윌리엄스 블랙,20967,에반 윌리엄스 블랙 700ml,17057,사당마트,주류전문샵,서울 동작구,26000,0,,,10,이마트 / 트레이더스,정확
2026-07-15,오반 14년,3242,오반 14년,124,아로마주류샵,주류전문샵,서울 강남구,138000,0,,,169,트레이더스,근접
2026-07-15,오반 14년,3242,오반 14년,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,144000,0,,,169,트레이더스,근접
2026-07-15,오반 14년,3242,오반 14년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,149000,0,,,169,트레이더스,근접
2026-07-15,와일드터키 레어브리드,19596,와일드 터키 레어브리드,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,74900,44,"구매 7,100+",,541,트레이더스,정확
2026-07-15,와일드터키 레어브리드,19596,와일드 터키 레어브리드,16362,리쿼하우스,주류전문샵,서울 강남구,75000,0,"구매 7,100+",,541,트레이더스,정확
2026-07-15,와일드터키 레어브리드,19596,와일드 터키 레어브리드,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,98000,10,"구매 7,100+",,541,트레이더스,정확
2026-07-15,와일드터키 레어브리드,19596,와일드 터키 레어브리드,43711,CU 강남스타일점,CU편의점,서울 강남구,109000,0,"구매 7,100+",,541,트레이더스,정확
