canonical_id,canonical_name_ko,raw_name,volume_ml,non_unit,price_krw,market,channel,date,source_family,source_file,status,exclude_reason
w004,글렌리벳 19년 스몰배치,더 글렌리벳 19년 스몰 배치 2,700,False,349800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w004,글렌리벳 19년 스몰배치,글렌리벳 19년 스몰 배치 2,,False,379800,KR-DS,트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년,700,False,69000,KR-DS,트레이더스 / 트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,69800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,69800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,69800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,69800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년,700,False,69800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,84800,KR,트레이더스,2026-03(추정),youtube_martweb,2026-03.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년,,False,84800,KR,트레이더스,2026-04-13,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,84800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,84800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,84800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,글렌피딕 12년 700ml,700,False,103600,KR,롯데마트 송도점,2026-04-23,youtube_martweb,2026-04.csv,matched,
w005,글렌피딕 12년,シングルモルト ウイスキー グレンフィディック12年 [イギリス 700ml お酒 ギフトBOX入り],700,False,121819,JP,酒庫住田屋(sumidaya)(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w005,글렌피딕 12년,グレンフィディック 12年 スペシャル リザーブ 40% 700ml 箱付 シングルモルト スコッチ ウイスキー,700,False,146048,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w005,글렌피딕 12년,"Glenfiddich - 12y, 40%",,False,159701,HK,Caskells(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년,,False,95900,KR-DS,트레이더스,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년,,False,99800,KR,트레이더스,2026-04-13,youtube_martweb,2026-04.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 버번 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w006,글렌피딕 14년 버번배럴,글렌피딕 14년 법원 캐스크,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 싱글 몰트 위스키 700ml,700,False,96900,KR,코스트코,2026-03-24,youtube_martweb,2026-03.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 싱글트 위스키 700ml,700,False,96900,KR,코스트코,2026-03-16,youtube_martweb,2026-03.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,96900,KR,코스트코 송도점,2026-04-25,youtube_martweb,2026-04.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,96900,KR,코스트코 송도점,2026-04-14,youtube_martweb,2026-04.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,96900,KR,코스트코 송도점,2026-04-09,youtube_martweb,2026-04.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,96900,KR,코스트코 송도점,2026-05-15,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 싱글트 위스키 700ml,700,False,96900,KR,코스트코 송도점,2026-05-05,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,99800,KR,트레이더스,2026-03(추정),youtube_martweb,2026-03.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,99800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년,,False,105000,KR-DS,코스트코 송도점 / 트레이더스 / 트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 싱글 몰트 위스키,,False,105000,KR-DS,코스트코,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 싱글트 위스키,,False,105000,KR-DS,코스트코 / 코스트코 송도점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w007,글렌피딕 15년,글렌피딕 15년 700ml,700,False,109800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w007,글렌피딕 15년,グレンフィディック 15年 ソレラリザーブ 40% 700ml 箱付 シングルモルト スコッチ ウイスキー,700,False,243735,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블로드 700ml,700,False,94900,KR,코스트코,2026-03-24,youtube_martweb,2026-03.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 싱글트 위스키 700ml,700,False,94900,KR,코스트코,2026-03-16,youtube_martweb,2026-03.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블 우드 700ml,700,False,94900,KR,코스트코 송도점,2026-04-25,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,94900,KR,코스트코 송도점,2026-04-14,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,94900,KR,코스트코 송도점,2026-04-09,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블로드 700ml,700,False,94900,KR,코스트코 송도점,2026-05-15,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,94900,KR,코스트코 송도점,2026-05-05,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,96800,KR,트레이더스,2026-03(추정),youtube_martweb,2026-03.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,96800,KR,트레이더스,2026-04-03,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,96800,KR,트레이더스,2026-04-13,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,롯데마트 송도점,2026-04-23,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 700ml,700,False,96800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년,700,False,96800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,99000,KR,코스트코,2026-05-30,youtube_martweb,2026-05.csv,matched,
w008,발베니 12년 더블우드,발베니 12년,,False,99900,KR-DS,코스트코 송도점 / 트레이더스 / 트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 더블우드,,False,99900,KR-DS,코스트코 / 코스트코 송도점 / 트레이더스,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w008,발베니 12년 더블우드,발베니 12년 싱글트 위스키,,False,99900,KR-DS,코스트코,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w008,발베니 12년 더블우드,ザ バルヴェニー ダブルウッド 12年,,False,218589,JP,酒類ドットコム(syurui)(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w008,발베니 12년 더블우드,ザ バルヴェニー 12年 ダブルウッド 40% 700ml 箱付 シングルモルト スコッチ ウイスキー,700,False,253891,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코,2026-03-24,youtube_martweb,2026-03.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코,2026-03-16,youtube_martweb,2026-03.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코 송도점,2026-04-25,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코 송도점,2026-04-14,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코 송도점,2026-04-09,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,134900,KR,코스트코 송도점,2026-05-05,youtube_martweb,2026-05.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크,,False,139800,KR,트레이더스,2026-04-13,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 케스크 700ml,700,False,139800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 &gt;&gt; &gt;&gt; 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크 700ml,700,False,139800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크,700,False,139800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 캐스크,,False,144000,KR-DS,코스트코 / 코스트코 송도점 / 트레이더스 / 트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w009,발베니 14년 캐리비안 캐스크,발베니 14년 캐리비안 케스크,,False,144000,KR-DS,트레이더스,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w009,발베니 14년 캐리비안 캐스크,シングルモルト ウイスキー バルヴェニー 14年 カリビアンカスク [イギリス 700ml ],700,False,265450,JP,酒庫住田屋(sumidaya)(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w009,발베니 14년 캐리비안 캐스크,Balvenie Caribbean Cask 14 Years Single Malt Scotch Whisky,,False,282547,HK,Mizunara(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w009,발베니 14년 캐리비안 캐스크,"Balvenie - Caribbean Cask 14y, 43%",,False,368538,HK,Caskells(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w010,아벨라워 12년 더블캐스크,アベラワー 12年 ダブルカスクマチュア―ド,,False,134006,JP,酒類ドットコム(syurui)(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w010,아벨라워 12년 더블캐스크,Aberlour 12 Years Old Double Cask Matured Single Malt Scotch Whisky,,False,241597,HK,Mizunara(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나오 셰리케스크 에디션 700ml,700,False,235800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나후 쉐리케스크 에디션 700ml,700,False,235800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나흐 쉐리케스크 에디션 700ml,700,False,235800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나르 쉐리케스크 에디션 700ml,700,False,235800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나흐 쉐리케스크 에디션 700ml,700,False,235800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w011,아벨라워 아부나흐,아벨라워 아브나르 쉐리케스크 에디션,700,False,235800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블캐스크,,False,90000,KR,코스트코,2026-05-30,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 싱글 모트 위스키 700ml,700,False,96900,KR,코스트코,2026-03-24,youtube_martweb,2026-03.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코,2026-03-16,youtube_martweb,2026-03.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코 송도점,2026-04-25,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코 송도점,2026-04-14,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코 송도점,2026-04-09,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코 송도점,2026-05-15,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,96900,KR,코스트코 송도점,2026-05-05,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블캐스크,,False,99800,KR,트레이더스,2026-04-13,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,롯데마트 송도점,2026-04-23,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스 안산점,2026-04-19,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스,2026-04-14,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스,2026-04-01,youtube_martweb,2026-04.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-13,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크 700ml,700,False,99800,KR,트레이더스 구월점,2026-05-04,youtube_martweb,2026-05.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블 캐스크,700,False,99800,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
w012,맥캘란 12년 더블캐스크,맥캘란 12년 더블캐스크,,False,109000,KR-DS,코스트코 / 코스트코 송도점 / 트레이더스 / 트레이더스 구월점 / 트레이더스 안산점,2026-05-31,dailyshot,2026-05_dailyshot.csv,matched,
w012,맥캘란 12년 더블캐스크,ザ マッカラン ダブルカスク 12年 40% 700ml<br>箱なし スコッチ ウイスキー アウトレット,700,False,200695,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,ザ マッカラン ダブルカスク 12年 40% 700ml 箱なし スコッチ ウイスキー,700,False,205530,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,ザ マッカラン ダブルカスク 12年 40% 700ml 箱付 スコッチ ウイスキー,700,False,215203,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,シングルモルト ウイスキー ザ マッカラン ダブルカスク 12年【ギフトボックス】,,False,226084,JP,酒庫住田屋(sumidaya)(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,ザ マッカラン ダブルカスク 12年 40% 700ml 箱付 シングルモルト スコッチ ウイスキー,700,False,237691,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,ザ マッカラン 12年 シングルモルト シェリーオーク 40% 700ml 箱なし スコッチ ウイスキー アウトレット,700,False,278071,JP,SAKE People(Shopify products.json),2026-05-31,overseas,2026-05_jp_shopify_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,"Macallan - Double Cask, 12y, 2018 release, 40%",,False,278452,HK,Caskells(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w012,맥캘란 12년 더블캐스크,"Macallan - Double Cask, 12y, 2025 release, 40%",,False,285822,HK,Caskells(Shopify products.json),2026-05-31,overseas,2026-05_hk_whisky_poc.csv,matched,
w013,글렌그란트 12년,더 글랜 그란트 12년 700ml,700,False,59400,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05.csv,matched,
w013,글렌그란트 12년,더 글랜 그란트 12년 700ml,700,False,59400,KR,트레이더스 안산점,2026-05-19,youtube_martweb,2026-05.csv,matched,
w013,글렌그란트 12년,더 글렌 그란트 12년,700,False,59400,KR,트레이더스 구월점,2026-05-27,youtube_martweb,2026-05_whiskeypick_traders_guwol.csv,matched,
