video_id,t_sec,hhmmss,path,mean_diff,n_frames
-t-Q7jSi14g,104.0,000144,-t-Q7jSi14g_000144.jpg,2.713,10
-t-Q7jSi14g,106.4,000146,-t-Q7jSi14g_000146.jpg,2.037,15
-t-Q7jSi14g,109.4,000149,-t-Q7jSi14g_000149.jpg,2.602,5
-t-Q7jSi14g,110.8,000151,-t-Q7jSi14g_000151.jpg,2.482,9
-t-Q7jSi14g,112.8,000153,-t-Q7jSi14g_000153.jpg,2.374,11
-t-Q7jSi14g,117.4,000157,-t-Q7jSi14g_000157.jpg,2.445,25
-t-Q7jSi14g,121.4,000201,-t-Q7jSi14g_000201.jpg,2.579,4
-t-Q7jSi14g,122.2,000202,-t-Q7jSi14g_000202.jpg,2.81,2
-t-Q7jSi14g,123.2,000203,-t-Q7jSi14g_000203.jpg,2.911,2
-t-Q7jSi14g,124.2,000204,-t-Q7jSi14g_000204.jpg,2.578,2
-t-Q7jSi14g,125.2,000205,-t-Q7jSi14g_000205.jpg,2.734,2
-t-Q7jSi14g,127.2,000207,-t-Q7jSi14g_000207.jpg,2.84,3
-t-Q7jSi14g,128.0,000208,-t-Q7jSi14g_000208.jpg,2.821,3
-t-Q7jSi14g,129.2,000209,-t-Q7jSi14g_000209.jpg,2.966,2
-t-Q7jSi14g,130.2,000210,-t-Q7jSi14g_000210.jpg,2.957,2
-t-Q7jSi14g,133.8,000214,-t-Q7jSi14g_000214.jpg,2.21,11
-t-Q7jSi14g,136.4,000216,-t-Q7jSi14g_000216.jpg,2.109,15
-t-Q7jSi14g,141.4,000221,-t-Q7jSi14g_000221.jpg,0.473,26
-t-Q7jSi14g,152.8,000233,-t-Q7jSi14g_000233.jpg,2.612,19
-t-Q7jSi14g,155.2,000235,-t-Q7jSi14g_000235.jpg,2.77,2
-t-Q7jSi14g,157.2,000237,-t-Q7jSi14g_000237.jpg,2.846,2
-t-Q7jSi14g,158.2,000238,-t-Q7jSi14g_000238.jpg,2.972,2
-t-Q7jSi14g,163.8,000244,-t-Q7jSi14g_000244.jpg,1.735,11
-t-Q7jSi14g,166.4,000246,-t-Q7jSi14g_000246.jpg,1.608,15
-t-Q7jSi14g,169.4,000249,-t-Q7jSi14g_000249.jpg,2.388,5
-t-Q7jSi14g,172.0,000252,-t-Q7jSi14g_000252.jpg,1.693,20
-t-Q7jSi14g,176.2,000256,-t-Q7jSi14g_000256.jpg,2.548,13
-t-Q7jSi14g,178.2,000258,-t-Q7jSi14g_000258.jpg,2.879,2
-t-Q7jSi14g,183.4,000303,-t-Q7jSi14g_000303.jpg,1.203,26
-t-Q7jSi14g,189.4,000309,-t-Q7jSi14g_000309.jpg,1.421,26
-t-Q7jSi14g,195.4,000315,-t-Q7jSi14g_000315.jpg,1.196,26
-t-Q7jSi14g,201.4,000321,-t-Q7jSi14g_000321.jpg,0.906,25
-t-Q7jSi14g,207.4,000327,-t-Q7jSi14g_000327.jpg,1.618,25
-t-Q7jSi14g,212.8,000333,-t-Q7jSi14g_000333.jpg,1.828,21
-t-Q7jSi14g,215.4,000335,-t-Q7jSi14g_000335.jpg,2.302,5
-t-Q7jSi14g,219.4,000339,-t-Q7jSi14g_000339.jpg,1.029,26
-t-Q7jSi14g,226.0,000346,-t-Q7jSi14g_000346.jpg,2.796,4
-t-Q7jSi14g,227.2,000347,-t-Q7jSi14g_000347.jpg,2.952,2
-t-Q7jSi14g,231.2,000351,-t-Q7jSi14g_000351.jpg,2.814,2
-t-Q7jSi14g,231.6,000352,-t-Q7jSi14g_000352.jpg,2.943,2
-t-Q7jSi14g,232.8,000353,-t-Q7jSi14g_000353.jpg,2.451,11
-t-Q7jSi14g,235.2,000355,-t-Q7jSi14g_000355.jpg,2.866,2
-t-Q7jSi14g,237.8,000358,-t-Q7jSi14g_000358.jpg,2.658,20
-t-Q7jSi14g,243.0,000403,-t-Q7jSi14g_000403.jpg,2.374,20
-t-Q7jSi14g,245.4,000405,-t-Q7jSi14g_000405.jpg,2.23,5
-t-Q7jSi14g,249.4,000409,-t-Q7jSi14g_000409.jpg,1.591,26
-t-Q7jSi14g,254.0,000414,-t-Q7jSi14g_000414.jpg,2.387,10
-t-Q7jSi14g,256.4,000416,-t-Q7jSi14g_000416.jpg,1.715,15
-t-Q7jSi14g,261.4,000421,-t-Q7jSi14g_000421.jpg,0.91,26
-t-Q7jSi14g,267.4,000427,-t-Q7jSi14g_000427.jpg,2.16,26
-t-Q7jSi14g,273.4,000433,-t-Q7jSi14g_000433.jpg,1.292,26
-t-Q7jSi14g,278.4,000438,-t-Q7jSi14g_000438.jpg,1.205,16
-t-Q7jSi14g,281.0,000441,-t-Q7jSi14g_000441.jpg,1.604,10
-t-Q7jSi14g,285.4,000445,-t-Q7jSi14g_000445.jpg,1.038,26
-t-Q7jSi14g,291.4,000451,-t-Q7jSi14g_000451.jpg,1.483,26
-t-Q7jSi14g,297.4,000457,-t-Q7jSi14g_000457.jpg,1.5,25
-t-Q7jSi14g,301.4,000501,-t-Q7jSi14g_000501.jpg,1.956,6
-t-Q7jSi14g,303.4,000503,-t-Q7jSi14g_000503.jpg,2.455,15
-t-Q7jSi14g,305.4,000505,-t-Q7jSi14g_000505.jpg,2.252,5
-t-Q7jSi14g,308.4,000508,-t-Q7jSi14g_000508.jpg,2.385,15
-t-Q7jSi14g,311.0,000511,-t-Q7jSi14g_000511.jpg,1.717,10
-t-Q7jSi14g,314.2,000514,-t-Q7jSi14g_000514.jpg,2.181,7
-t-Q7jSi14g,316.4,000516,-t-Q7jSi14g_000516.jpg,1.532,14
-t-Q7jSi14g,322.8,000523,-t-Q7jSi14g_000523.jpg,0.024,51
