구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,글렌피딕 18년 벳4 퍼페츄얼 IGL CNY 700ml,글렌피딕,73.95,113588,700,16227,189000,700,27000,데일리샷,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,39.9,75412,N,https://www.shilladfs.com/estore/kr/ko/p/5904120
①병당도쌈,탈리스커 써지 700ml,탈리스커,51.66,79350,700,11336,149000,700,21286,데일리샷,탈리스커 써지,46.7,69650,Y,https://www.shilladfs.com/estore/kr/ko/p/5185537
①병당도쌈,글렌피딕 18년 Vat4 Perpetual 700ml,글렌피딕,79.75,122497,700,17500,189000,700,27000,데일리샷,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,35.2,66503,Y,https://www.shilladfs.com/estore/kr/ko/p/5105341
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,40.95,62900,700,8986,129000,700,18429,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,51.2,66100,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,몰트락 네버바운드 700ml,몰트락,114.0,175105,700,25015,240000,700,34286,데일리샷,몰트락 네버바운드,27.0,64895,Y,https://www.shilladfs.com/estore/kr/ko/p/5845281
①병당도쌈,카미키 사쿠라 500ml,카미키,42.84,65803,500,13161,128000,700,18286,데일리샷,카미키 사쿠라,28.0,62197,Y,https://www.shilladfs.com/estore/kr/ko/p/5696485
①병당도쌈,로얄살루트 25년 700ml,로얄살루트,250.8,385231,700,55033,444000,700,63429,데일리샷,로얄살루트 25년,13.2,58769,N,https://www.shilladfs.com/estore/kr/ko/p/4599460
①병당도쌈,폴 존 피티드 1000ml,폴 존,42.0,64512,1000,6451,123000,700,17571,데일리샷,폴존 피티드 클래식 셀렉트 캐스크,63.3,58488,Y,https://www.shilladfs.com/estore/kr/ko/p/5311922
①병당도쌈,글렌모렌지 인피니타 18년 700ml,글렌모렌지,90.0,138241,700,19749,195000,700,27857,데일리샷,글렌모렌지 디 인피니타 18년,29.1,56759,Y,https://www.shilladfs.com/estore/kr/ko/p/5713332
①병당도쌈,글렌피딕 15년 Vat3 Perpetual 700ml,글렌피딕,51.48,79074,700,11296,135000,700,19286,데일리샷,글렌피딕 15년 퍼페추얼 컬렉션 VAT 03,41.4,55926,Y,https://www.shilladfs.com/estore/kr/ko/p/5105342
①병당도쌈,글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,74.25,114049,1000,11405,168000,1000,16800,데일리샷,글렌모렌지 트리뷰트 16년 1L,32.1,53951,N,https://www.shilladfs.com/estore/kr/ko/p/5843623
①병당도쌈,화이트헤더 15년 700ml,화이트헤더,54.18,83221,700,11889,137000,700,19571,데일리샷,화이트 헤더 15년,39.3,53779,Y,https://www.shilladfs.com/estore/kr/ko/p/5372580
①병당도쌈,폴 존 클래식 1000ml,폴 존,39.9,61287,1000,6129,115000,700,16429,데일리샷,폴존 클래식 셀렉트 캐스크,62.7,53713,Y,https://www.shilladfs.com/estore/kr/ko/p/5311851
①병당도쌈,달모어 트리오 1000ml,달모어,99.75,153217,1000,15322,205000,1000,20500,데일리샷,달모어 트리오 1L,25.3,51783,N,https://www.shilladfs.com/estore/kr/ko/p/5125160
①병당도쌈,발베니 15년 마데이라 캐스크 빅토 응아이 에디션 700ml,발베니,100.04,153662,700,21952,205000,700,29286,데일리샷,발베니 15년 마데이라 캐스크,25.0,51338,Y,https://www.shilladfs.com/estore/kr/ko/p/5966607
①병당도쌈,엘리먼츠오브아일라 아이러브아일라 500ml,엘리먼츠 오브 아일라,31.86,48937,500,9787,99000,700,14143,데일리샷,엘리먼츠 오브 아일라 캐스크 에디트,30.8,50063,Y,https://www.shilladfs.com/estore/kr/ko/p/5372476
①병당도쌈,보모어 14년 700ml,보모어,34.0,52224,700,7461,101900,700,14557,데일리샷,보모어 14년 보르도 캐스크 피니시,48.7,49676,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,와일드터키 켄터키 스피릿 1L,와일드터키,39.22,60242,1000,6024,109000,1000,10900,데일리샷,와일드 터키 켄터키 스피릿 싱글배럴 1L,44.7,48758,Y,https://www.shilladfs.com/estore/kr/ko/p/5408280
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,58061,700,8294,105700,700,15100,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,45.1,47639,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,조니워커 18년 750ml,조니워커,56.0,86017,750,11469,133000,700,19000,데일리샷,[한정 수량 특가] 조니워커 18년,39.6,46983,N,https://www.shilladfs.com/estore/kr/ko/p/3651371
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,44.8,68813,700,9830,115000,700,16429,데일리샷,발베니 12년 골든 캐스크,40.2,46187,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,발렌타인 18년 GLENBURGIE 700ml,발렌타인,66.81,102621,700,14660,148000,700,21143,데일리샷,발렌타인 싱글몰트 글렌버기 18년,30.7,45379,Y,https://www.shilladfs.com/estore/kr/ko/p/5524471
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.0,73728,700,10533,115000,700,16429,데일리샷,발베니 12년 골든 캐스크,35.9,41272,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,탈리스커 다크 스톰 1000ml,탈리스커,57.15,87783,1000,8778,129000,1000,12900,데일리샷,탈리스커 다크스톰 1L,32.0,41217,Y,https://www.shilladfs.com/estore/kr/ko/p/5070436
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,42394,750,5653,82000,700,11714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,51.7,39606,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,라가불린 16년 700ml,라가불린,63.44,97444,700,13921,135000,700,19286,데일리샷,라가불린 16년,27.8,37556,Y,https://www.shilladfs.com/estore/kr/ko/p/5358630
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,329013,700,47002,359000,700,51286,데일리샷,토마틴 21년,8.4,29987,Y,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,104833,700,14976,134000,700,19143,데일리샷,아드벡 우거다일,21.8,29167,Y,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,48384,1000,4838,77000,1000,7700,데일리샷,부쉬밀 10년 셰리 피니시 1L,37.2,28616,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,40.81,62685,700,8955,89800,700,12829,보유DB,글렌글라사 포트소이,30.2,27115,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,엘리먼츠오브아일라 버번캐스크 700ml,엘리먼츠 오브 아일라,46.87,71993,700,10285,99000,700,14143,데일리샷,엘리먼츠 오브 아일라 캐스크 에디트,27.3,27007,Y,https://www.shilladfs.com/estore/kr/ko/p/5372478
①병당도쌈,인드리 700ml,인드리,27.5,42240,700,6034,69000,700,9857,데일리샷,인드리 싱글몰트 위스키,38.8,26760,Y,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,60964,700,8709,87000,700,12429,데일리샷,발렌타인 싱글몰트 글렌버기 15년,29.9,26036,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,네이키드 몰트 1000ml,발베니,27.0,41472,1000,4147,67100,700,9586,보유DB,네이키드 몰트,56.7,25628,N,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,아녹 12년 700ml,아녹,31.24,47985,700,6855,73500,700,10500,데일리샷,아녹 12년,34.7,25515,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.28,44974,750,5997,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,35.6,24826,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,39.2,60212,1000,6021,85000,700,12143,데일리샷,발블레어 12년,50.4,24788,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,48.76,74896,700,10699,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,24.3,24104,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,81.12,124601,700,17800,147900,700,21129,데일리샷,[바로픽업가능] 글렌알라키 15년,15.8,23299,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,49.68,76309,700,10901,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,22.9,22691,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,와일드터키101 라이 1000ml,와일드터키,20.7,31795,1000,3180,54000,700,7714,데일리샷,와일드 터키 101 라이,58.8,22205,Y,https://www.shilladfs.com/estore/kr/ko/p/5690489
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,153601,700,21943,175000,700,25000,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,12.2,21399,Y,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,미클토어 오리지널 700ml,미클토어,38.64,59351,700,8479,79000,700,11286,데일리샷,미클토어 더 오리지널,24.9,19649,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,131329,700,18761,149000,700,21286,데일리샷,부쉬밀 15년,11.9,17671,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,183.4,281704,700,40243,299000,700,42714,데일리샷,발렌타인 23년,5.8,17296,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,발베니 21년 포트우드 700ml,발베니,288.0,442371,700,63196,459000,700,65571,데일리샷,발베니 포트우드 21년,3.6,16629,Y,https://www.shilladfs.com/estore/kr/ko/p/5479261
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,178.2,273717,700,39102,289900,700,41414,데일리샷,글렌모렌지 시그넷,5.6,16183,Y,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,67.5,103681,700,14812,119400,700,17057,보유DB,글렌파클라스 15년,13.2,15719,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,282626,1000,28263,298000,700,42571,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,33.6,15374,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,52.8,81101,700,11586,94000,700,13429,데일리샷,발베니 더블우드 12년,13.7,12899,Y,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,26266,1000,2627,38800,700,5543,보유DB,버팔로 트레이스,52.6,12534,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.5,33024,700,4718,45000,700,6429,데일리샷,딘스톤 버진 오크,26.6,11976,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,103681,1000,10368,115000,1000,11500,데일리샷,글렌모렌지 엘리멘타 14년 1L,9.8,11319,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,76770,700,10967,85000,700,12143,데일리샷,밀크앤허니 크리스마스 에디션,9.7,8230,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,382313,700,54616,389000,700,55571,데일리샷,더 글렌리벳 21년,1.7,6687,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,18248,1000,1825,24800,1000,2480,데일리샷,짐빔 화이트 1L,26.4,6552,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,72684,700,10383,79000,700,11286,데일리샷,미클토어 더 친커핀 원,8.0,6316,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,196302,700,28043,200000,700,28571,데일리샷,더 글렌그란트 18년,1.8,3698,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,82945,1000,8294,85000,700,12143,데일리샷,아드벡 10년,31.7,2055,Y,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,36.66,56310,1000,5631,57000,700,8143,보유DB,글렌그란트 12년,30.8,690,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,38339,1000,3834,39000,700,5571,데일리샷,와일드 터키 101,31.2,661,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,퍼컬렌 18년 700ml,퍼컬렌,109.9,168807,700,24115,169000,700,24143,데일리샷,퍼컬렌 18년 싱글몰트,0.1,193,Y,https://www.shilladfs.com/estore/kr/ko/p/5304448
②용량당만쌈,발렌타인 10년 1000ml,발렌타인,22.88,35144,1000,3514,34800,700,4971,데일리샷,발렌타인 10년 700ml,29.3,-344,Y,https://www.shilladfs.com/estore/kr/ko/p/5269996
②용량당만쌈,더 글렌리벳 12년 1000ml,글렌리벳,38.25,58752,1000,5875,57000,700,8143,보유DB,글렌리벳 12년,27.8,-1752,Y,https://www.shilladfs.com/estore/kr/ko/p/5615979
②용량당만쌈,카발란 클래식 1000ml,카발란,87.2,133940,1000,13394,129000,700,18429,데일리샷,카발란 클래식 싱글몰트,27.3,-4940,Y,https://www.shilladfs.com/estore/kr/ko/p/5101821
②용량당만쌈,아드벡 언 오 1000ml,아드벡,65.6,100762,1000,10076,96000,700,13714,데일리샷,아드벡 언 오,26.5,-4762,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
②용량당만쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,94372,1000,9437,89400,700,12771,보유DB,글렌그란트 15년,26.1,-4972,Y,https://www.shilladfs.com/estore/kr/ko/p/5173493
②용량당만쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,267880,1000,26788,253000,700,36143,데일리샷,카발란 솔리스트 포트 CS,25.9,-14880,Y,https://www.shilladfs.com/estore/kr/ko/p/5101642
②용량당만쌈,몽키숄더 1000ml,발베니,30.0,46080,1000,4608,42290,700,6041,보유DB,몽키숄더,23.7,-3790,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,49398,1000,4940,44000,700,6286,보유DB,조니워커 더블블랙,21.4,-5398,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
②용량당만쌈,페이머스 그라우스 1000ml,발베니,15.0,23040,1000,2304,19800,700,2829,보유DB,페이머스 그라우스,18.5,-3240,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,122574,1000,12257,105000,700,15000,데일리샷,크라이겔라키 13년,18.3,-17574,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,70042,1000,7004,59900,700,8557,데일리샷,잭 다니엘스 본디드,18.1,-10142,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,72960,1000,7296,58000,700,8286,보유DB,우드포드 리저브,11.9,-14960,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,49076,1000,4908,39000,700,5571,데일리샷,조니워커 블랙 700ml,11.9,-10076,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,87092,1000,8709,68900,700,9843,보유DB,와일드터키 레어브리드,11.5,-18192,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,달모어 시가 몰트 1000ml,달모어,173.85,267035,1000,26704,205000,700,29286,데일리샷,[지금바로 24시간 픽업가능] 달모어 시가 몰트 리저브,8.8,-62035,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
②용량당만쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,265422,1000,26542,200000,700,28571,데일리샷,더 글렌그란트 18년,7.1,-65422,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
②용량당만쌈,토마틴 12년 1000ml,토마틴,52.2,80180,1000,8018,60000,700,8571,데일리샷,토마틴 12년,6.5,-20180,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,88705,1000,8870,66000,700,9429,보유DB,글렌모렌지 12년,5.9,-22705,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,81562,1000,8156,59900,700,8557,데일리샷,로크로몬드 12년 700ml,4.7,-21662,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,109.25,167809,1000,16781,123000,700,17571,데일리샷,브룩라디 포트샬롯 10년,4.5,-44809,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
②용량당만쌈,듀어스 25년 750ml,듀어스,303.45,466102,750,62147,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,0.9,-27102,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
②용량당만쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,113358,1000,11336,79900,700,11414,데일리샷,로크로몬드 14년,0.7,-33458,Y,https://www.shilladfs.com/estore/kr/ko/p/5267808
