구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,글렌피딕 15년 Vat3 Perpetual 700ml,글렌피딕,54.45,76863,700,10980,139000,700,19857,데일리샷,글렌피딕 15년 퍼페추얼 컬렉션 VAT 03,44.7,62137,Y,https://www.shilladfs.com/estore/kr/ko/p/5105342
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,40.8,57594,1000,5759,117900,700,16843,데일리샷,발블레어 12년,65.8,60306,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,폴 존 클래식 1000ml,폴 존,39.9,56324,1000,5632,115000,700,16429,데일리샷,폴존 클래식 셀렉트 캐스크,65.7,58676,Y,https://www.shilladfs.com/estore/kr/ko/p/5311851
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,248.9,351355,700,50194,409000,700,58429,데일리샷,발렌타인 23년,14.1,57645,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,보모어 14년 700ml,보모어,34.0,47995,700,6856,102000,700,14571,데일리샷,보모어 14년 보르도 캐스크 피니시,52.9,54005,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,48.8,68888,700,9841,120000,700,17143,데일리샷,발베니 12년 골든 캐스크,42.6,51112,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.8,68888,700,9841,120000,700,17143,데일리샷,발베니 12년 골든 캐스크,42.6,51112,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,259740,1000,25974,309000,700,44143,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,41.2,49260,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,글렌파클라스 105 1000ml,글렌파클라스,68.04,96047,1000,9605,145000,1000,14500,데일리샷,글렌파클라스 105 CS 1L,33.8,48953,Y,https://www.shilladfs.com/estore/kr/ko/p/5226622
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,28.8,40655,750,5421,89000,700,12714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,57.4,48345,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,카미키 오리지널 500ml,카미키,64.0,90344,500,18069,138000,700,19714,데일리샷,카미키 오리지널,8.3,47656,Y,https://www.shilladfs.com/estore/kr/ko/p/5157330
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.0,29644,700,4235,75000,700,10714,데일리샷,딘스톤 버진 오크,60.5,45356,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,84.5,119283,700,17040,163000,700,23286,데일리샷,글렌알라키 15년,26.8,43717,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,96344,700,13763,139000,700,19857,데일리샷,아드벡 우거다일,30.7,42656,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,120694,700,17242,163000,700,23286,데일리샷,부쉬밀 15년,26.0,42306,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,제임슨 트리플 트리플 1000ml,제임슨,23.97,33837,1000,3384,75000,1000,7500,데일리샷,제임슨 트리플 트리플 1L,54.9,41163,Y,https://www.shilladfs.com/estore/kr/ko/p/5661609
①병당도쌈,아녹 12년 700ml,아녹,32.66,46104,700,6586,85900,700,12271,데일리샷,아녹 12년,46.3,39796,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,시바스리갈 12년 200ml,시바스리갈,10.45,14752,200,7376,54000,700,7714,보유DB,시바스 리갈 12년,4.4,39248,Y,https://www.shilladfs.com/estore/kr/ko/p/5070401
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,56028,700,8004,95000,700,13571,데일리샷,발렌타인 싱글몰트 글렌버기 15년,41.0,38972,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,부나하벤 크루아모나 1000ml,부나하벤,86.4,121965,1000,12196,159000,1000,15900,데일리샷,부나하벤 크루아모나 1L,23.3,37035,Y,https://www.shilladfs.com/estore/kr/ko/p/5229281
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,50.6,71428,700,10204,108000,700,15429,데일리샷,글렌피딕 프로젝트 XX,33.9,36572,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,50.6,71428,700,10204,108000,700,15429,데일리샷,글렌피딕 프로젝트 XX,33.9,36572,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,158808,1000,15881,195000,700,27857,데일리샷,발블레어 15년,43.0,36192,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,39.27,55435,700,7919,89800,700,12829,보유DB,글렌글라사 포트소이,38.3,34365,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,오켄토션 아메리칸 오크 1000ml,오켄토션,25.37,35813,1000,3581,69900,700,9986,데일리샷,오켄토션 아메리칸 오크,64.1,34087,Y,https://www.shilladfs.com/estore/kr/ko/p/5166856
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,44466,1000,4447,78000,1000,7800,데일리샷,부쉬밀 10년 셰리 피니시 1L,43.0,33534,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,글렌드로낙 10년 1000ml,글렌드로낙,76.0,107284,1000,10728,139000,1000,13900,데일리샷,더 글렌드로낙 10년 포그 1L,22.8,31716,Y,https://www.shilladfs.com/estore/kr/ko/p/5088303
①병당도쌈,인드리 700ml,인드리,27.5,38820,700,5546,69000,700,9857,데일리샷,[강원] 인드리 싱글몰트 위스키,43.7,30180,N,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,74958,1000,7496,105000,700,15000,데일리샷,로크로몬드 12년 700ml,50.0,30042,Y,https://www.shilladfs.com/estore/kr/ko/p/5267807
①병당도쌈,화이트헤더 21년 700ml,화이트헤더,222.4,313946,700,44849,342700,700,48957,데일리샷,화이트 헤더 21년,8.4,28754,N,https://www.shilladfs.com/estore/kr/ko/p/5372581
①병당도쌈,아드벡 언 오 1000ml,아드벡,65.6,92603,1000,9260,121300,700,17329,데일리샷,아드벡 언 오,46.6,28697,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
①병당도쌈,글렌카담 13년 700ml,글렌카담,90.25,127400,700,18200,156000,700,22286,데일리샷,글렌카담 13년,18.3,28600,N,https://www.shilladfs.com/estore/kr/ko/p/5358800
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.89,42194,750,5626,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,39.6,27606,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,69.0,97402,1000,9740,125000,700,17857,데일리샷,브룩라디 포트샬롯 10년,45.5,27598,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,57.2,80745,700,11535,108000,700,15429,데일리샷,발베니 더블우드 12년,25.2,27255,N,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,104178,1000,10418,130000,700,18571,데일리샷,로크로몬드 14년,43.9,25822,N,https://www.shilladfs.com/estore/kr/ko/p/5267808
①병당도쌈,네이키드 몰트 1000ml,발베니,29.25,41290,1000,4129,67100,700,9586,보유DB,네이키드 몰트,56.9,25810,N,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,카미키 사쿠라 750ml,카미키,95.2,134387,750,17918,160000,700,22857,데일리샷,카미키 사쿠라,21.6,25613,N,https://www.shilladfs.com/estore/kr/ko/p/5157329
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,38.85,54842,700,7835,78900,700,11271,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,30.5,24058,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,글렌알라키 9년 도우로밸리 700ml,글렌알라키,97.2,137210,700,19601,159000,700,22714,데일리샷,글렌알라키 9년 도우로 밸리 와인 피니시,13.7,21790,N,https://www.shilladfs.com/estore/kr/ko/p/5330414
①병당도쌈,라가불린 10년 700ml,라가불린,86.45,122035,700,17434,143000,700,20429,데일리샷,라가불린 10년,14.7,20965,N,https://www.shilladfs.com/estore/kr/ko/p/5704238
①병당도쌈,잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,29051,1000,2905,49900,700,7129,데일리샷,잭 다니엘스 맥라렌 에디션 2024,59.2,20849,Y,https://www.shilladfs.com/estore/kr/ko/p/5334658
①병당도쌈,토마틴 12년 1000ml,토마틴,52.2,73687,1000,7369,94000,700,13429,데일리샷,토마틴 12년,45.1,20313,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,95285,1000,9528,115000,1000,11500,데일리샷,글렌모렌지 엘리멘타 14년 1L,17.1,19715,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,44.1,62253,700,8893,78900,700,11271,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,21.1,16647,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,24139,1000,2414,38800,700,5543,보유DB,버팔로 트레이스,56.5,14661,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,74.25,104814,700,14973,119400,700,17057,보유DB,글렌파클라스 15년,12.2,14586,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,76228,1000,7623,90000,700,12857,데일리샷,아드벡 10년,40.7,13772,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,112648,1000,11265,125000,700,17857,데일리샷,크라이겔라키 13년,36.9,12352,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
①병당도쌈,시바스리갈 18년산 700ml,시바스리갈,83.6,118012,700,16859,129000,700,18429,데일리샷,시바스 리갈 18년 700ml,8.5,10988,Y,https://www.shilladfs.com/estore/kr/ko/p/5573453
①병당도쌈,제임슨 블랙배럴 1000ml,제임슨,30.68,43309,1000,4331,54000,700,7714,데일리샷,제임슨 블랙 배럴,43.9,10691,Y,https://www.shilladfs.com/estore/kr/ko/p/5661456
①병당도쌈,듀어스 25년 750ml,듀어스,303.45,428359,750,57115,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,8.9,10641,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,35.1,49548,1000,4955,59400,700,8486,보유DB,글렌그란트 12년,41.6,9852,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,메이커스 마크 101 1000ml,메이커스마크,70.3,99238,1000,9924,109000,1000,10900,데일리샷,메이커스 마크 101 1L,9.0,9762,Y,https://www.shilladfs.com/estore/kr/ko/p/5285854
①병당도쌈,잭다니엘 젠틀맨 잭 1000ml,잭다니엘,43.7,61688,1000,6169,68000,700,9714,데일리샷,잭 다니엘스 젠틀맨 잭,36.5,6312,Y,https://www.shilladfs.com/estore/kr/ko/p/5070934
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,35234,1000,3523,39800,750,5307,데일리샷,와일드 터키 101 750ml,33.6,4566,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,243930,1000,24393,248000,700,35429,데일리샷,더 글렌그란트 18년,31.1,4070,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,16770,1000,1677,19800,700,2829,보유DB,짐빔 화이트,40.7,3030,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,86731,1000,8673,89400,700,12771,보유DB,글렌그란트 15년,32.1,2669,N,https://www.shilladfs.com/estore/kr/ko/p/5173493
①병당도쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,45398,1000,4540,48000,700,6857,보유DB,조니워커 더블블랙,33.8,2602,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
①병당도쌈,글렌카담 아메리칸 오크 리저브 700ml,글렌카담,42.75,60347,700,8621,62500,700,8929,데일리샷,글렌카담 아메리칸 오크 리저브,3.4,2153,N,https://www.shilladfs.com/estore/kr/ko/p/5358802
①병당도쌈,사가모어 Rye Whiskey 750ml,사가모어,30.55,43125,750,5750,44000,700,6286,데일리샷,사가모어 스피릿 시그니처 라이 700ml,8.5,875,Y,https://www.shilladfs.com/estore/kr/ko/p/5285450
②용량당만쌈,몽키숄더 1000ml,발베니,30.0,42349,1000,4235,42290,700,6041,보유DB,몽키숄더,29.9,-59,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,달모어 시가 몰트 1000ml,달모어,173.85,245412,1000,24541,245000,700,35000,데일리샷,달모어 시가 몰트 리저브 메탈 케이스,29.9,-412,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,45102,1000,4510,44000,700,6286,데일리샷,조니워커 블랙 700ml,28.2,-1102,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,80039,1000,8004,75000,700,10714,보유DB,와일드터키 레어브리드,25.3,-5039,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,64370,1000,6437,59900,700,8557,데일리샷,잭 다니엘스 본디드,24.8,-4470,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,조니워커 레드 1L,조니워커,27.55,38890,1000,3889,35000,700,5000,데일리샷,조니워커 레드 700ml,22.2,-3890,Y,https://www.shilladfs.com/estore/kr/ko/p/5817684
②용량당만쌈,글렌모레이 15년 1000ml,글렌모레이,87.4,123376,1000,12338,110000,700,15714,데일리샷,글렌 모레이 15년,21.5,-13376,N,https://www.shilladfs.com/estore/kr/ko/p/5311847
②용량당만쌈,페이머스 그라우스 1000ml,발베니,15.75,22233,1000,2223,19800,700,2829,보유DB,페이머스 그라우스,21.4,-2433,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,짐빔 블랙 1000ml,짐빔,37.05,52301,1000,5230,46500,700,6643,데일리샷,짐빔 블랙,21.3,-5801,N,https://www.shilladfs.com/estore/kr/ko/p/5070542
②용량당만쌈,달모어 15년 1000ml,달모어,174.8,246753,1000,24675,218000,700,31143,데일리샷,달모어 15년,20.8,-28753,N,https://www.shilladfs.com/estore/kr/ko/p/3331485
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,67052,1000,6705,58000,700,8286,보유DB,우드포드 리저브,19.1,-9052,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,81522,1000,8152,69800,700,9971,보유DB,글렌모렌지 12년,18.2,-11722,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,시바스리갈 12년 1000ml,시바스리갈,45.6,64370,1000,6437,54000,700,7714,보유DB,시바스 리갈 12년,16.6,-10370,Y,https://www.shilladfs.com/estore/kr/ko/p/5070399
②용량당만쌈,듀어스 DEWARS 18년 1000ml,듀어스,100.7,142151,1000,14215,118000,700,16857,데일리샷,듀어스 18년,15.7,-24151,Y,https://www.shilladfs.com/estore/kr/ko/p/5268156
②용량당만쌈,잭다니엘 허니 1000ml,잭다니엘,33.25,46937,1000,4694,38000,700,5429,데일리샷,잭 다니엘스 허니,13.5,-8937,Y,https://www.shilladfs.com/estore/kr/ko/p/3299108
②용량당만쌈,올트모어 12년 1000ml,올트모어,78.0,110107,1000,11011,89000,700,12714,데일리샷,올트모어 12년,13.4,-21107,N,https://www.shilladfs.com/estore/kr/ko/p/5102008
②용량당만쌈,우드포드 리저브 Kentucky Derby 적마 에디션 1000ml,우드포드 리저브,57.0,80463,1000,8046,58000,700,8286,보유DB,우드포드 리저브,2.9,-22463,Y,https://www.shilladfs.com/estore/kr/ko/p/5070956
