구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,폴 존 피티드 1000ml,폴 존,42.0,59448,1000,5945,165000,700,23571,데일리샷,폴존 피티드 클래식 셀렉트 캐스크,74.8,105552,Y,https://www.shilladfs.com/estore/kr/ko/p/5311922
①병당도쌈,조니워커 18년 750ml,조니워커,56.0,79264,750,10569,184000,700,26286,데일리샷,조니워커 18년,59.8,104736,N,https://www.shilladfs.com/estore/kr/ko/p/3651371
①병당도쌈,카미키 사쿠라 500ml,카미키,44.52,63015,500,12603,160000,700,22857,데일리샷,카미키 사쿠라,44.9,96985,Y,https://www.shilladfs.com/estore/kr/ko/p/5696485
①병당도쌈,발베니 15년 마데이라 캐스크 빅토 응아이 에디션 700ml,발베니,106.6,150885,700,21555,245000,700,35000,데일리샷,발베니 15년 마데이라 캐스크,38.4,94115,Y,https://www.shilladfs.com/estore/kr/ko/p/5966607
①병당도쌈,시바스리갈 18년 200ml,시바스리갈,24.7,34961,200,17480,129000,700,18429,데일리샷,시바스 리갈 18년 700ml,5.1,94039,Y,https://www.shilladfs.com/estore/kr/ko/p/5075893
①병당도쌈,퍼컬렌 21년 700ml,퍼컬렌,251.75,356336,700,50905,450000,700,64286,데일리샷,퍼컬렌 21년 싱글몰트,20.8,93664,N,https://www.shilladfs.com/estore/kr/ko/p/5304440
①병당도쌈,달모어 시가몰트 리저브 700ml,달모어,118.75,168083,700,24012,260000,700,37143,데일리샷,달모어 시가 몰트 리저브,35.4,91917,Y,https://www.shilladfs.com/estore/kr/ko/p/5928730
①병당도쌈,글렌피딕 18년 벳4 퍼페츄얼 IGL CNY 700ml,글렌피딕,79.75,112881,700,16126,202000,700,28857,데일리샷,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,44.1,89119,N,https://www.shilladfs.com/estore/kr/ko/p/5904120
①병당도쌈,달모어 18년 2024년 에디션 700ml,달모어,332.5,470632,700,67233,559000,700,79857,데일리샷,달모어 18년,15.8,88368,N,https://www.shilladfs.com/estore/kr/ko/p/5358024
①병당도쌈,글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,74.25,105096,1000,10510,190000,1000,19000,데일리샷,글렌모렌지 트리뷰트 16년 1L,44.7,84904,N,https://www.shilladfs.com/estore/kr/ko/p/5843623
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,70743,700,10106,155000,700,22143,데일리샷,밀크앤허니 크리스마스 에디션,54.4,84257,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,라프로익 레거시 에디션 700ml,라프로익,62.78,88861,700,12694,173000,700,24714,데일리샷,라프로익 1815 캐스크 레거시 에디션,48.6,84139,Y,https://www.shilladfs.com/estore/kr/ko/p/3612827
①병당도쌈,탈리스커 다크 스톰 1000ml,탈리스커,57.15,80892,1000,8089,165000,700,23571,데일리샷,탈리스커 다크스톰,65.7,84108,Y,https://www.shilladfs.com/estore/kr/ko/p/5070436
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,141543,700,20220,225000,700,32143,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,37.1,83457,N,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,글렌모렌지 인피니타 18년 700ml,글렌모렌지,90.0,127389,700,18198,208000,700,29714,데일리샷,글렌모렌지 디 인피니타 18년,38.8,80611,Y,https://www.shilladfs.com/estore/kr/ko/p/5713332
①병당도쌈,몰트락 네버바운드 700ml,몰트락,114.0,161359,700,23051,240000,700,34286,데일리샷,몰트락 네버바운드,32.8,78641,Y,https://www.shilladfs.com/estore/kr/ko/p/5845281
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,352302,700,50329,430000,700,61429,데일리샷,더 글렌리벳 21년,18.1,77698,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,글렌피딕 18년 Vat4 Perpetual 700ml,글렌피딕,88.45,125195,700,17885,202000,700,28857,데일리샷,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,38.0,76805,Y,https://www.shilladfs.com/estore/kr/ko/p/5105341
①병당도쌈,발렌타인 18년 GLENBURGIE 700ml,발렌타인,66.81,94565,700,13509,170000,700,24286,데일리샷,발렌타인 싱글몰트 글렌버기 18년,44.4,75435,Y,https://www.shilladfs.com/estore/kr/ko/p/5524471
①병당도쌈,뉴리프 싱글배럴 버번 750ml,뉴리프,83.6,118330,750,15777,191000,700,27286,데일리샷,뉴 리프 싱글배럴 버번 배럴 프루프,42.2,72670,Y,https://www.shilladfs.com/estore/kr/ko/p/5917130
①병당도쌈,로얄브라클라 18년 700ml,로얄브라클라,105.12,148790,700,21256,220000,700,31429,데일리샷,로얄 브라클라 18년,32.4,71210,Y,https://www.shilladfs.com/estore/kr/ko/p/5268251
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,168.3,238218,700,34031,309000,700,44143,데일리샷,글렌모렌지 시그넷,22.9,70782,Y,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,미클토어 오리지널 700ml,미클토어,42.32,59901,700,8557,130000,700,18571,데일리샷,미클토어 더 오리지널,53.9,70099,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,조니워커 XR 21년 750ml,조니워커,84.0,118896,750,15853,188000,750,25067,데일리샷,"[750ml, 위스키 행사] 조니워커 XR 21년",36.8,69104,Y,https://www.shilladfs.com/estore/kr/ko/p/287166
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,180892,700,25842,248000,700,35429,데일리샷,[마지막 1병 특가] 더 글렌그란트 18년,27.1,67108,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,화이트헤더 15년 700ml,화이트헤더,57.96,82039,700,11720,148900,700,21271,데일리샷,화이트 헤더 15년,44.9,66861,Y,https://www.shilladfs.com/estore/kr/ko/p/5372580
①병당도쌈,오켄토션 18년 700ml,오켄토션,94.5,133759,700,19108,198000,700,28286,데일리샷,오켄토션 18년,32.4,64241,N,https://www.shilladfs.com/estore/kr/ko/p/5489104
①병당도쌈,달모어 트리오 1000ml,달모어,99.75,141190,1000,14119,205000,1000,20500,데일리샷,달모어 트리오 1L,31.1,63810,N,https://www.shilladfs.com/estore/kr/ko/p/5125160
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,66978,700,9568,129000,700,18429,데일리샷,미클토어 더 친커핀 원,48.1,62022,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,글렌피딕 15년 Vat3 Perpetual 700ml,글렌피딕,54.45,77070,700,11010,139000,700,19857,데일리샷,글렌피딕 15년 퍼페추얼 컬렉션 VAT 03,44.6,61930,Y,https://www.shilladfs.com/estore/kr/ko/p/5105342
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,303186,700,43312,365000,700,52143,데일리샷,토마틴 21년,16.9,61814,N,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,40.8,57750,1000,5775,117900,700,16843,데일리샷,발블레어 12년,65.7,60150,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,폴 존 클래식 1000ml,폴 존,39.9,56476,1000,5648,115000,700,16429,데일리샷,폴존 클래식 셀렉트 캐스크,65.6,58524,Y,https://www.shilladfs.com/estore/kr/ko/p/5311851
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,248.9,352302,700,50329,409000,700,58429,데일리샷,발렌타인 23년,13.9,56698,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,아녹 12년 700ml,아녹,32.66,46228,700,6604,102000,700,14571,데일리샷,아녹 12년,54.7,55772,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,보모어 14년 700ml,보모어,34.0,48125,700,6875,102000,700,14571,데일리샷,보모어 14년 보르도 캐스크 피니시,52.8,53875,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.8,69073,700,9868,120000,700,17143,데일리샷,발베니 12년 골든 캐스크,42.4,50927,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,라가불린 16년 700ml,라가불린,64.66,91522,700,13075,142000,700,20286,데일리샷,라가불린 16년,35.5,50478,Y,https://www.shilladfs.com/estore/kr/ko/p/5358630
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,49.6,70206,700,10029,120000,700,17143,데일리샷,발베니 12년 골든 캐스크,41.5,49794,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,260440,1000,26044,309000,700,44143,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,41.0,48560,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,28.8,40765,750,5435,89000,700,12714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,57.3,48235,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,카미키 오리지널 500ml,카미키,64.0,90588,500,18118,138000,700,19714,데일리샷,카미키 오리지널,8.1,47412,Y,https://www.shilladfs.com/estore/kr/ko/p/5157330
①병당도쌈,와일드터키101 라이 1000ml,와일드터키,20.7,29299,1000,2930,74900,700,10700,데일리샷,와일드 터키 101 라이,72.6,45601,Y,https://www.shilladfs.com/estore/kr/ko/p/5690489
①병당도쌈,아벨라워 아부나흐 700ml,발렌타인,109.25,154636,700,22091,200000,700,28571,보유DB,아벨라워 아부나흐,22.7,45364,Y,https://www.shilladfs.com/estore/kr/ko/p/5887242
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.0,29724,700,4246,75000,700,10714,데일리샷,딘스톤 버진 오크,60.4,45276,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,96603,700,13800,139000,700,19857,데일리샷,아드벡 우거다일,30.5,42397,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,121020,700,17289,163000,700,23286,데일리샷,부쉬밀 15년,25.8,41980,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,제임슨 트리플 트리플 1000ml,제임슨,23.97,33928,1000,3393,75000,1000,7500,데일리샷,제임슨 트리플 트리플 1L,54.8,41072,Y,https://www.shilladfs.com/estore/kr/ko/p/5661609
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,86.19,121996,700,17428,163000,700,23286,데일리샷,글렌알라키 15년,25.2,41004,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,라프로익 12년 700ml,라프로익,42.0,59448,700,8493,99900,700,14271,데일리샷,라프로익 12년,40.5,40452,N,https://www.shilladfs.com/estore/kr/ko/p/5917035
①병당도쌈,시바스리갈 12년 200ml,시바스리갈,10.45,14791,200,7396,54000,700,7714,보유DB,시바스 리갈 12년,4.1,39209,Y,https://www.shilladfs.com/estore/kr/ko/p/5070401
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,56179,700,8026,95000,700,13571,데일리샷,발렌타인 싱글몰트 글렌버기 15년,40.9,38821,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,부나하벤 크루아모나 1000ml,부나하벤,86.4,122294,1000,12229,159000,1000,15900,데일리샷,부나하벤 크루아모나 1L,23.1,36706,Y,https://www.shilladfs.com/estore/kr/ko/p/5229281
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,159236,1000,15924,195000,700,27857,데일리샷,발블레어 15년,42.8,35764,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,39.27,55584,700,7941,89800,700,12829,보유DB,글렌글라사 포트소이,38.1,34216,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,오켄토션 아메리칸 오크 1000ml,오켄토션,25.37,35910,1000,3591,69900,700,9986,데일리샷,오켄토션 아메리칸 오크,64.0,33990,Y,https://www.shilladfs.com/estore/kr/ko/p/5166856
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,44586,1000,4459,78000,1000,7800,데일리샷,부쉬밀 10년 셰리 피니시 1L,42.8,33414,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,글렌드로낙 10년 1000ml,글렌드로낙,76.0,107573,1000,10757,139000,1000,13900,데일리샷,더 글렌드로낙 10년 포그 1L,22.6,31427,Y,https://www.shilladfs.com/estore/kr/ko/p/5088303
①병당도쌈,인드리 700ml,인드리,27.5,38924,700,5561,69000,700,9857,데일리샷,[강원] 인드리 싱글몰트 위스키,43.6,30076,N,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,아드벡 언 오 1000ml,아드벡,65.6,92852,1000,9285,121300,700,17329,데일리샷,아드벡 언 오,46.4,28448,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
①병당도쌈,글렌카담 13년 700ml,글렌카담,90.25,127743,700,18249,156000,700,22286,데일리샷,글렌카담 13년,18.1,28257,N,https://www.shilladfs.com/estore/kr/ko/p/5358800
①병당도쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,246852,1000,24685,275000,700,39286,데일리샷,카발란 솔리스트 포트 CS,37.2,28148,Y,https://www.shilladfs.com/estore/kr/ko/p/5101642
①병당도쌈,화이트헤더 21년 700ml,화이트헤더,222.4,314793,700,44970,342700,700,48957,데일리샷,화이트 헤더 21년,8.1,27907,N,https://www.shilladfs.com/estore/kr/ko/p/5372581
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.89,42307,750,5641,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,39.4,27493,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,69.0,97665,1000,9766,125000,700,17857,데일리샷,브룩라디 포트샬롯 10년,45.3,27335,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,57.2,80963,700,11566,108000,700,15429,데일리샷,발베니 더블우드 12년,25.0,27037,N,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,네이키드 몰트 1000ml,발베니,29.25,41401,1000,4140,67100,700,9586,보유DB,네이키드 몰트,56.8,25699,N,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,104459,1000,10446,130000,700,18571,데일리샷,로크로몬드 14년,43.8,25541,N,https://www.shilladfs.com/estore/kr/ko/p/5267808
①병당도쌈,카미키 사쿠라 750ml,카미키,95.2,134749,750,17967,160000,700,22857,데일리샷,카미키 사쿠라,21.4,25251,N,https://www.shilladfs.com/estore/kr/ko/p/5157329
①병당도쌈,글렌파클라스 105 1000ml,글렌파클라스,66.78,94523,1000,9452,119000,700,17000,데일리샷,글렌파클라스 105 CS,44.4,24477,Y,https://www.shilladfs.com/estore/kr/ko/p/5226622
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,38.85,54990,700,7856,78900,700,11271,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,30.3,23910,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,글렌알라키 9년 도우로밸리 700ml,글렌알라키,97.2,137580,700,19654,159000,700,22714,데일리샷,글렌알라키 9년 도우로 밸리 와인 피니시,13.5,21420,N,https://www.shilladfs.com/estore/kr/ko/p/5330414
①병당도쌈,라가불린 10년 700ml,라가불린,86.45,122364,700,17481,143000,700,20429,데일리샷,라가불린 10년,14.4,20636,N,https://www.shilladfs.com/estore/kr/ko/p/5704238
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,70.2,99363,700,14195,119400,700,17057,보유DB,글렌파클라스 15년,16.8,20037,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,95542,1000,9554,115000,1000,11500,데일리샷,글렌모렌지 엘리멘타 14년 1L,16.9,19458,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,44.1,62421,700,8917,78900,700,11271,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,20.9,16479,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,달모어 시가 몰트 1000ml,달모어,173.85,246073,1000,24607,260000,700,37143,데일리샷,달모어 시가 몰트 리저브,33.7,13927,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,76433,1000,7643,90000,700,12857,데일리샷,아드벡 10년,40.6,13567,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,18.0,25478,1000,2548,38800,700,5543,보유DB,버팔로 트레이스,54.0,13322,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,112952,1000,11295,125000,700,17857,데일리샷,크라이겔라키 13년,36.7,12048,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,50.6,71621,700,10232,83000,700,11857,데일리샷,글렌피딕 몰트 마스터스 에디션,13.7,11379,N,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,50.6,71621,700,10232,83000,700,11857,데일리샷,글렌피딕 몰트 마스터스 에디션,13.7,11379,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,시바스리갈 18년산 700ml,시바스리갈,83.6,118330,700,16904,129000,700,18429,데일리샷,시바스 리갈 18년 700ml,8.3,10670,Y,https://www.shilladfs.com/estore/kr/ko/p/5573453
①병당도쌈,제임슨 블랙배럴 1000ml,제임슨,30.68,43426,1000,4343,54000,700,7714,데일리샷,제임슨 블랙 배럴,43.7,10574,Y,https://www.shilladfs.com/estore/kr/ko/p/5661456
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,35.1,49682,1000,4968,59400,700,8486,보유DB,글렌그란트 12년,41.5,9718,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,메이커스 마크 101 1000ml,메이커스마크,70.3,99505,1000,9950,109000,1000,10900,데일리샷,메이커스 마크 101 1L,8.7,9495,Y,https://www.shilladfs.com/estore/kr/ko/p/5285854
①병당도쌈,듀어스 25년 750ml,듀어스,303.45,429513,750,57268,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,8.7,9487,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
①병당도쌈,잭다니엘 싱글배럴 100프루프 700ml,잭다니엘,64.6,91437,700,13062,99000,700,14143,데일리샷,잭 다니엘스 싱글배럴 100 프루프,7.6,7563,Y,https://www.shilladfs.com/estore/kr/ko/p/5429236
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,35329,1000,3533,39800,750,5307,데일리샷,와일드 터키 101 750ml,33.4,4471,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,244587,1000,24459,248000,700,35429,데일리샷,[마지막 1병 특가] 더 글렌그란트 18년,31.0,3413,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,16815,1000,1682,19800,700,2829,보유DB,짐빔 화이트,40.6,2985,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,45520,1000,4552,48000,700,6857,보유DB,조니워커 더블블랙,33.6,2480,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
①병당도쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,86964,1000,8696,89400,700,12771,보유DB,글렌그란트 15년,31.9,2436,N,https://www.shilladfs.com/estore/kr/ko/p/5173493
①병당도쌈,글렌카담 아메리칸 오크 리저브 700ml,글렌카담,42.75,60510,700,8644,62500,700,8929,데일리샷,글렌카담 아메리칸 오크 리저브,3.2,1990,N,https://www.shilladfs.com/estore/kr/ko/p/5358802
①병당도쌈,사가모어 Rye Whiskey 750ml,사가모어,30.55,43242,750,5766,44000,700,6286,데일리샷,사가모어 스피릿 시그니처 라이 700ml,8.3,758,Y,https://www.shilladfs.com/estore/kr/ko/p/5285450
②용량당만쌈,몽키숄더 1000ml,발베니,30.0,42463,1000,4246,42290,700,6041,보유DB,몽키숄더,29.7,-173,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,32.66,46228,1000,4623,44000,700,6286,데일리샷,조니워커 블랙 700ml,26.5,-2228,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,80255,1000,8026,75000,700,10714,보유DB,와일드터키 레어브리드,25.1,-5255,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,64544,1000,6454,59900,700,8557,데일리샷,잭 다니엘스 본디드,24.6,-4644,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,메이커스 마크 1000ml,메이커스마크,26.32,37254,1000,3725,36990,750,4932,보유DB,메이커스 마크,24.5,-264,Y,https://www.shilladfs.com/estore/kr/ko/p/5070543
②용량당만쌈,조니워커 레드 1L,조니워커,27.55,38995,1000,3899,35000,700,5000,데일리샷,조니워커 레드 700ml,22.0,-3995,Y,https://www.shilladfs.com/estore/kr/ko/p/5817684
②용량당만쌈,짐빔 블랙 1000ml,짐빔,37.05,52442,1000,5244,46500,700,6643,데일리샷,짐빔 블랙,21.1,-5942,N,https://www.shilladfs.com/estore/kr/ko/p/5070542
②용량당만쌈,달모어 15년 1000ml,달모어,174.8,247418,1000,24742,218000,700,31143,데일리샷,달모어 15년,20.6,-29418,N,https://www.shilladfs.com/estore/kr/ko/p/3331485
②용량당만쌈,페이머스 그라우스 1000ml,발베니,16.0,22647,1000,2265,19800,700,2829,보유DB,페이머스 그라우스,19.9,-2847,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,75160,1000,7516,65000,700,9286,데일리샷,로크로몬드 12년 700ml,19.1,-10160,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,81741,1000,8174,69800,700,9971,보유DB,글렌모렌지 12년,18.0,-11941,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,시바스리갈 12년 1000ml,시바스리갈,45.6,64544,1000,6454,54000,700,7714,보유DB,시바스 리갈 12년,16.3,-10544,Y,https://www.shilladfs.com/estore/kr/ko/p/5070399
②용량당만쌈,듀어스 DEWARS 18년 1000ml,듀어스,100.7,142534,1000,14253,118000,700,16857,데일리샷,듀어스 18년,15.4,-24534,N,https://www.shilladfs.com/estore/kr/ko/p/5268156
②용량당만쌈,잭다니엘 허니 1000ml,잭다니엘,33.25,47063,1000,4706,38000,700,5429,데일리샷,잭 다니엘스 허니,13.3,-9063,Y,https://www.shilladfs.com/estore/kr/ko/p/3299108
②용량당만쌈,올트모어 12년 1000ml,올트모어,78.0,110404,1000,11040,89000,700,12714,데일리샷,올트모어 12년,13.2,-21404,N,https://www.shilladfs.com/estore/kr/ko/p/5102008
