구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,328095,700,46871,359000,700,51286,데일리샷,토마틴 21년,8.6,30905,Y,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,40.81,62510,700,8930,89800,700,12829,보유DB,글렌글라사 포트소이,30.4,27290,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,인드리 700ml,인드리,27.5,42122,700,6017,69000,700,9857,데일리샷,인드리 싱글몰트 위스키,39.0,26878,Y,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,48249,1000,4825,75000,1000,7500,데일리샷,부쉬밀 10년 셰리 피니시 1L,35.7,26751,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,60794,700,8685,87000,700,12429,데일리샷,발렌타인 싱글몰트 글렌버기 15년,30.1,26206,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,네이키드 몰트 1000ml,발베니,27.0,41357,1000,4136,67100,700,9586,보유DB,네이키드 몰트,56.9,25743,N,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,아녹 12년 700ml,아녹,31.24,47851,700,6836,73500,700,10500,데일리샷,아녹 12년,34.9,25649,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,제임슨 트리플 트리플 1000ml,제임슨,23.97,36715,1000,3672,62000,1000,6200,데일리샷,제임슨 트리플 트리플 1L,40.8,25285,Y,https://www.shilladfs.com/estore/kr/ko/p/5661609
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,178.2,272953,700,38993,298000,700,42571,데일리샷,글렌모렌지 시그넷,8.4,25047,Y,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,39.2,60044,1000,6004,85000,700,12143,데일리샷,발블레어 12년,50.6,24956,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.28,44849,750,5980,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,35.7,24951,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,172319,1000,17232,195000,700,27857,데일리샷,발블레어 15년,38.1,22681,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,153172,700,21882,175000,700,25000,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,12.5,21828,Y,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,104540,700,14934,126000,700,18000,데일리샷,아드벡 우거다일,17.0,21460,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,미클토어 오리지널 700ml,미클토어,38.64,59186,700,8455,79000,700,11286,데일리샷,미클토어 더 오리지널,25.1,19814,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,183.4,280918,700,40131,299000,700,42714,데일리샷,발렌타인 23년,6.0,18082,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,130962,700,18709,149000,700,21286,데일리샷,부쉬밀 15년,12.1,18038,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,발베니 21년 포트우드 700ml,발베니,288.0,441136,700,63019,459000,700,65571,데일리샷,발베니 포트우드 21년,3.9,17864,Y,https://www.shilladfs.com/estore/kr/ko/p/5479261
①병당도쌈,잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,31523,1000,3152,49000,700,7000,데일리샷,잭 다니엘스 맥라렌 에디션 2025,55.0,17477,Y,https://www.shilladfs.com/estore/kr/ko/p/5334658
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,281837,1000,28184,298000,700,42571,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,33.8,16163,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,67.5,103391,700,14770,119400,700,17057,보유DB,글렌파클라스 15년,13.4,16009,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,57899,700,8271,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,20.6,15001,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,51.92,79527,700,11361,94000,700,13429,데일리샷,발베니 더블우드 12년,15.4,14473,Y,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,26192,1000,2619,38800,700,5543,보유DB,버팔로 트레이스,52.7,12608,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.5,32932,700,4705,45000,700,6429,데일리샷,딘스톤 버진 오크,26.8,12068,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,103391,1000,10339,115000,1000,11500,데일리샷,글렌모렌지 엘리멘타 14년 1L,10.1,11609,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,89.57,137196,700,19599,147900,700,21129,데일리샷,글렌알라키 15년,7.2,10704,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,40.95,62724,700,8961,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,14.0,10176,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,76556,700,10937,85000,700,12143,데일리샷,밀크앤허니 크리스마스 에디션,9.9,8444,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,48.76,74687,700,10670,83000,700,11857,데일리샷,글렌피딕 몰트 마스터스 에디션,10.0,8313,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,381246,700,54464,389000,700,55571,데일리샷,더 글렌리벳 21년,2.0,7754,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,49.68,76096,700,10871,83000,700,11857,데일리샷,글렌피딕 몰트 마스터스 에디션,8.3,6904,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,18197,1000,1820,24800,1000,2480,데일리샷,짐빔 화이트 1L,26.6,6603,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,72481,700,10354,79000,700,11286,데일리샷,미클토어 더 친커핀 원,8.3,6519,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,195754,700,27965,200000,700,28571,데일리샷,더 글렌그란트 18년,2.1,4246,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,82713,1000,8271,85000,700,12143,데일리샷,아드벡 10년,31.9,2287,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,38232,1000,3823,39800,750,5307,데일리샷,와일드 터키 101 750ml,28.0,1568,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,36.66,56153,1000,5615,57000,700,8143,보유DB,글렌그란트 12년,31.0,847,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,퍼컬렌 18년 700ml,퍼컬렌,109.9,168336,700,24048,169000,700,24143,데일리샷,퍼컬렌 18년 싱글몰트,0.4,664,Y,https://www.shilladfs.com/estore/kr/ko/p/5304448
②용량당만쌈,더 글렌리벳 12년 1000ml,글렌리벳,38.25,58588,1000,5859,57000,700,8143,보유DB,글렌리벳 12년,28.0,-1588,Y,https://www.shilladfs.com/estore/kr/ko/p/5615979
②용량당만쌈,발렌타인 10년 1000ml,발렌타인,22.88,35046,1000,3505,34000,700,4857,데일리샷,발렌타인 10년 700ml,27.8,-1046,Y,https://www.shilladfs.com/estore/kr/ko/p/5269996
②용량당만쌈,카발란 클래식 1000ml,카발란,87.2,133566,1000,13357,129000,700,18429,데일리샷,카발란 클래식 싱글몰트,27.5,-4566,Y,https://www.shilladfs.com/estore/kr/ko/p/5101821
②용량당만쌈,아드벡 언 오 1000ml,아드벡,65.6,100481,1000,10048,96000,700,13714,데일리샷,아드벡 언 오,26.7,-4481,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
②용량당만쌈,몽키숄더 1000ml,발베니,29.0,44420,1000,4442,42290,700,6041,보유DB,몽키숄더,26.5,-2130,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,94109,1000,9411,89400,700,12771,보유DB,글렌그란트 15년,26.3,-4709,Y,https://www.shilladfs.com/estore/kr/ko/p/5173493
②용량당만쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,267132,1000,26713,253000,700,36143,데일리샷,카발란 솔리스트 포트 CS,26.1,-14132,Y,https://www.shilladfs.com/estore/kr/ko/p/5101642
②용량당만쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,49260,1000,4926,44000,700,6286,보유DB,조니워커 더블블랙,21.6,-5260,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
②용량당만쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,113041,1000,11304,99800,700,14257,데일리샷,로크로몬드 14년,20.7,-13241,Y,https://www.shilladfs.com/estore/kr/ko/p/5267808
②용량당만쌈,페이머스 그라우스 1000ml,발베니,15.0,22976,1000,2298,19800,700,2829,보유DB,페이머스 그라우스,18.8,-3176,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,122231,1000,12223,105000,700,15000,데일리샷,크라이겔라키 13년,18.5,-17231,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,69847,1000,6985,59900,700,8557,데일리샷,잭 다니엘스 본디드,18.4,-9947,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,72757,1000,7276,58000,700,8286,보유DB,우드포드 리저브,12.2,-14757,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,48939,1000,4894,39000,700,5571,데일리샷,조니워커 블랙 700ml,12.2,-9939,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,86849,1000,8685,68900,700,9843,보유DB,와일드터키 레어브리드,11.8,-17949,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,제임슨 블랙배럴 1000ml,제임슨,30.68,46993,1000,4699,36800,700,5257,데일리샷,제임슨 블랙 배럴,10.6,-10193,Y,https://www.shilladfs.com/estore/kr/ko/p/5661456
②용량당만쌈,잭다니엘 젠틀맨 잭 1000ml,잭다니엘,43.7,66936,1000,6694,52000,700,7429,데일리샷,잭 다니엘스 젠틀맨 잭,9.9,-14936,Y,https://www.shilladfs.com/estore/kr/ko/p/5070934
②용량당만쌈,달모어 시가 몰트 1000ml,달모어,173.85,266290,1000,26629,205000,700,29286,데일리샷,[지금바로 24시간 픽업가능] 달모어 시가 몰트 리저브,9.1,-61290,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
②용량당만쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,264682,1000,26468,200000,700,28571,데일리샷,더 글렌그란트 18년,7.4,-64682,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
②용량당만쌈,토마틴 12년 1000ml,토마틴,52.2,79956,1000,7996,60000,700,8571,데일리샷,토마틴 12년,6.7,-19956,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,88457,1000,8846,66000,700,9429,보유DB,글렌모렌지 12년,6.2,-22457,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,81334,1000,8133,59900,700,8557,데일리샷,로크로몬드 12년 700ml,5.0,-21434,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,109.25,167341,1000,16734,123000,700,17571,데일리샷,브룩라디 포트샬롯 10년,4.8,-44341,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
②용량당만쌈,듀어스 25년 750ml,듀어스,303.45,464801,750,61973,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,1.2,-25801,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
