구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,카미키 사쿠라 500ml,카미키,42.84,64999,500,13000,120000,700,17143,데일리샷,카미키 사쿠라,24.2,55001,Y,https://www.shilladfs.com/estore/kr/ko/p/5696485
①병당도쌈,폴 존 클래식 1000ml,폴 존,39.9,60538,1000,6054,115000,700,16429,데일리샷,폴존 클래식 셀렉트 캐스크,63.2,54462,Y,https://www.shilladfs.com/estore/kr/ko/p/5311851
①병당도쌈,달모어 트리오 1000ml,달모어,99.75,151346,1000,15135,205000,1000,20500,데일리샷,달모어 트리오 1L,26.2,53654,N,https://www.shilladfs.com/estore/kr/ko/p/5125160
①병당도쌈,폴 존 피티드 1000ml,폴 존,42.0,63725,1000,6372,115000,700,16429,데일리샷,폴존 피티드 클래식 셀렉트 캐스크,61.2,51275,Y,https://www.shilladfs.com/estore/kr/ko/p/5311922
①병당도쌈,엘리먼츠오브아일라 아이러브아일라 500ml,엘리먼츠 오브 아일라,31.86,48340,500,9668,99000,700,14143,데일리샷,엘리먼츠 오브 아일라 캐스크 에디트,31.6,50660,Y,https://www.shilladfs.com/estore/kr/ko/p/5372476
①병당도쌈,보모어 14년 700ml,보모어,34.0,51587,700,7370,101900,700,14557,데일리샷,보모어 14년 보르도 캐스크 피니시,49.4,50313,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,조니워커 18년 750ml,조니워커,56.0,84966,750,11329,133000,700,19000,데일리샷,[한정 수량 특가] 조니워커 18년,40.4,48034,N,https://www.shilladfs.com/estore/kr/ko/p/3651371
①병당도쌈,발베니 21년 포트우드 700ml,발베니,288.0,436969,700,62424,485000,700,69286,데일리샷,발베니 포트우드 21년,9.9,48031,Y,https://www.shilladfs.com/estore/kr/ko/p/5479261
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,44.8,67973,700,9710,115000,700,16429,데일리샷,발베니 12년 골든 캐스크,40.9,47027,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,발렌타인 18년 GLENBURGIE 700ml,발렌타인,66.81,101368,700,14481,148000,700,21143,데일리샷,발렌타인 싱글몰트 글렌버기 18년,31.5,46632,Y,https://www.shilladfs.com/estore/kr/ko/p/5524471
①병당도쌈,탈리스커 다크 스톰 1000ml,탈리스커,57.15,86711,1000,8671,129000,1000,12900,데일리샷,탈리스커 다크스톰 1L,32.8,42289,Y,https://www.shilladfs.com/estore/kr/ko/p/5070436
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.0,72828,700,10404,115000,700,16429,데일리샷,발베니 12년 골든 캐스크,36.7,42172,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,41876,750,5583,82000,700,11714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,52.3,40124,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,시바스리갈 18년산 700ml,시바스리갈,44.0,66759,700,9537,104900,700,14986,데일리샷,시바스 리갈 18년 700ml,36.4,38141,Y,https://www.shilladfs.com/estore/kr/ko/p/5573453
①병당도쌈,와일드터키 켄터키 스피릿 1L,와일드터키,39.22,59507,1000,5951,94000,700,13429,데일리샷,와일드 터키 켄터키 스피릿 싱글배럴,55.7,34493,Y,https://www.shilladfs.com/estore/kr/ko/p/5408280
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,324996,700,46428,359000,700,51286,데일리샷,토마틴 21년,9.5,34004,N,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,103553,700,14793,134000,700,19143,데일리샷,아드벡 우거다일,22.7,30447,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,네이키드 몰트 1000ml,발베니,24.75,37552,1000,3755,67100,700,9586,보유DB,네이키드 몰트,60.8,29548,Y,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,47793,1000,4779,77000,1000,7700,데일리샷,부쉬밀 10년 셰리 피니시 1L,37.9,29207,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,엘리먼츠오브아일라 버번캐스크 700ml,엘리먼츠 오브 아일라,46.87,71114,700,10159,99000,700,14143,데일리샷,엘리먼츠 오브 아일라 캐스크 에디트,28.2,27886,Y,https://www.shilladfs.com/estore/kr/ko/p/5372478
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,40.81,61919,700,8846,89800,700,12829,보유DB,글렌글라사 포트소이,31.0,27881,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,인드리 700ml,인드리,27.5,41724,700,5961,69000,700,9857,데일리샷,인드리 싱글몰트 위스키,39.5,27276,Y,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,화이트헤더 15년 700ml,화이트헤더,54.18,82205,700,11744,109000,700,15571,데일리샷,화이트 헤더 15년,24.6,26795,Y,https://www.shilladfs.com/estore/kr/ko/p/5372580
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,60220,700,8603,87000,700,12429,데일리샷,발렌타인 싱글몰트 글렌버기 15년,30.8,26780,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,아녹 12년 700ml,아녹,31.24,47399,700,6771,73500,700,10500,데일리샷,아녹 12년,35.5,26101,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,39.2,59476,1000,5948,85000,700,12143,데일리샷,발블레어 12년,51.0,25524,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.28,44425,750,5923,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,36.4,25375,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,48.76,73981,700,10569,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,25.3,25019,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,81.12,123080,700,17583,147900,700,21129,데일리샷,글렌알라키 15년,16.8,24820,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,170691,1000,17069,195000,700,27857,데일리샷,발블레어 15년,38.7,24309,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,49.68,75377,700,10768,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,23.9,23623,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,151725,700,21675,175000,700,25000,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,13.3,23275,N,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,183.4,278264,700,39752,299000,700,42714,데일리샷,발렌타인 23년,6.9,20736,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,48.4,73435,700,10491,94000,700,13429,데일리샷,발베니 더블우드 12년,21.9,20565,Y,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,미클토어 오리지널 700ml,미클토어,38.64,58627,700,8375,79000,700,11286,데일리샷,미클토어 더 오리지널,25.8,20373,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,178.2,270374,700,38625,289900,700,41414,데일리샷,글렌모렌지 시그넷,6.7,19526,N,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,129725,700,18532,149000,700,21286,데일리샷,부쉬밀 15년,12.9,19275,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,279175,1000,27918,298000,700,42571,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,34.4,18825,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,67.5,102415,700,14631,119400,700,17057,보유DB,글렌파클라스 15년,14.2,16985,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,57352,700,8193,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,21.3,15548,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,25945,1000,2594,38800,700,5543,보유DB,버팔로 트레이스,53.2,12855,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.5,32621,700,4660,45000,700,6429,데일리샷,딘스톤 버진 오크,27.5,12379,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,로얄살루트 21년 Peated Blend 700ml,로얄살루트,190.0,288278,700,41183,300000,700,42857,데일리샷,로얄살루트 21년 피티드 블렌드,3.9,11722,Y,https://www.shilladfs.com/estore/kr/ko/p/5081231
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,377644,700,53949,389000,700,55571,데일리샷,더 글렌리벳 21년,2.9,11356,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,75832,700,10833,85000,700,12143,데일리샷,밀크앤허니 크리스마스 에디션,10.8,9168,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,71796,700,10257,79000,700,11286,데일리샷,미클토어 더 친커핀 원,9.1,7204,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,18025,1000,1802,25200,1000,2520,데일리샷,짐빔 화이트 1L,28.5,7175,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,102415,1000,10242,109000,1000,10900,데일리샷,글렌모렌지 엘리멘타 14년 1L(구형),6.0,6585,N,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,193905,700,27701,200000,700,28571,데일리샷,더 글렌그란트 18년,3.0,6095,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,81932,1000,8193,85000,700,12143,데일리샷,아드벡 10년,32.5,3068,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,퍼컬렌 18년 700ml,퍼컬렌,109.9,166746,700,23821,169000,700,24143,데일리샷,퍼컬렌 18년 싱글몰트,1.3,2254,Y,https://www.shilladfs.com/estore/kr/ko/p/5304448
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,37871,1000,3787,39900,750,5320,데일리샷,와일드 터키 101 750ml,28.8,2029,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,36.66,55622,1000,5562,57000,700,8143,데일리샷,더 글렌그란트 12년,31.7,1378,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,발렌타인 10년 1000ml,발렌타인,22.88,34715,1000,3472,34800,700,4971,데일리샷,발렌타인 10년 700ml,30.2,85,Y,https://www.shilladfs.com/estore/kr/ko/p/5269996
②용량당만쌈,더 글렌리벳 12년 1000ml,글렌리벳,38.25,58035,1000,5804,57000,700,8143,데일리샷,더 글렌리벳 12년,28.7,-1035,Y,https://www.shilladfs.com/estore/kr/ko/p/5615979
②용량당만쌈,카발란 클래식 1000ml,카발란,87.2,132304,1000,13230,129000,700,18429,데일리샷,카발란 클래식 싱글몰트,28.2,-3304,Y,https://www.shilladfs.com/estore/kr/ko/p/5101821
②용량당만쌈,아드벡 언 오 1000ml,아드벡,65.6,99532,1000,9953,96000,700,13714,데일리샷,아드벡 언 오,27.4,-3532,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
②용량당만쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,93220,1000,9322,89400,700,12771,보유DB,글렌그란트 15년,27.0,-3820,Y,https://www.shilladfs.com/estore/kr/ko/p/5173493
②용량당만쌈,잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,31225,1000,3122,29900,700,4271,데일리샷,잭 다니엘스 맥라렌 에디션 2025,26.9,-1325,Y,https://www.shilladfs.com/estore/kr/ko/p/5334658
②용량당만쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,264609,1000,26461,253000,700,36143,데일리샷,카발란 솔리스트 포트 CS,26.8,-11609,Y,https://www.shilladfs.com/estore/kr/ko/p/5101642
②용량당만쌈,페이머스 그라우스 1000ml,발베니,13.75,20862,1000,2086,19800,700,2829,보유DB,페이머스 그라우스,26.2,-1062,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,몽키숄더 1000ml,발베니,30.0,45518,1000,4552,42290,700,6041,보유DB,몽키숄더,24.7,-3228,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,메이커스마크 할리데이 에디션 1000ml,메이커스마크,36.4,55228,1000,5523,49980,700,7140,보유DB,메이커스 마크,22.6,-5248,Y,https://www.shilladfs.com/estore/kr/ko/p/5809826
②용량당만쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,48795,1000,4880,44000,700,6286,데일리샷,조니워커 더블 블랙 700ml,22.4,-4795,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
②용량당만쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,121077,1000,12108,105000,700,15000,데일리샷,크라이겔라키 13년,19.3,-16077,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,69187,1000,6919,59900,700,8557,데일리샷,잭 다니엘스 본디드,19.1,-9287,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,달모어 시가 몰트 1000ml,달모어,164.7,249892,1000,24989,205000,700,29286,데일리샷,[지금바로 24시간 픽업가능] 달모어 시가 몰트 리저브,14.7,-44892,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,72070,1000,7207,58000,700,8286,보유DB,우드포드 리저브,13.0,-14070,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,48476,1000,4848,39000,700,5571,데일리샷,조니워커 블랙 700ml,13.0,-9476,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,86028,1000,8603,69000,700,9857,데일리샷,와일드 터키 레어브리드,12.7,-17028,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,87621,1000,8762,69800,700,9971,보유DB,글렌모렌지 12년,12.1,-17821,N,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,달모어 12년 1000ml,달모어,81.9,124263,1000,12426,99000,700,14143,보유DB,달모어 12년,12.1,-25263,N,https://www.shilladfs.com/estore/kr/ko/p/3612922
②용량당만쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,262181,1000,26218,200000,700,28571,데일리샷,더 글렌그란트 18년,8.2,-62181,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
②용량당만쌈,토마틴 12년 1000ml,토마틴,52.2,79201,1000,7920,60000,700,8571,데일리샷,토마틴 12년,7.6,-19201,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,80566,1000,8057,59900,700,8557,데일리샷,로크로몬드 12년 700ml,5.8,-20666,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,109.25,165760,1000,16576,123000,700,17571,데일리샷,브룩라디 포트샬롯 10년,5.7,-42760,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
②용량당만쌈,듀어스 25년 750ml,듀어스,303.45,460410,750,61388,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,2.1,-21410,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
②용량당만쌈,달모어 15년 1000ml,달모어,174.8,265216,1000,26522,186000,700,26571,데일리샷,달모어 15년,0.2,-79216,N,https://www.shilladfs.com/estore/kr/ko/p/3331485
