구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,발베니 Balvenie 15년 Madeira Cask 700ml,발베니,86.92,129239,700,18463,205000,700,29286,데일리샷,발베니 15년 마데이라 캐스크,37.0,75761,Y,https://www.shilladfs.com/estore/kr/ko/p/5108416
①병당도쌈,로얄살루트 25년 700ml,로얄살루트,250.8,372908,700,53273,444000,700,63429,데일리샷,로얄살루트 25년,16.0,71092,Y,https://www.shilladfs.com/estore/kr/ko/p/4599460
①병당도쌈,몰트락 네버바운드 700ml,몰트락,114.0,169503,700,24215,240000,700,34286,데일리샷,몰트락 네버바운드,29.4,70497,Y,https://www.shilladfs.com/estore/kr/ko/p/5845281
①병당도쌈,글렌피딕 18년 Vat4 Perpetual 700ml,글렌피딕,79.75,118578,700,16940,189000,700,27000,데일리샷,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,37.3,70422,Y,https://www.shilladfs.com/estore/kr/ko/p/5105341
①병당도쌈,글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,74.25,110400,1000,11040,178000,1000,17800,데일리샷,글렌모렌지 트리뷰트 16년 1L,38.0,67600,N,https://www.shilladfs.com/estore/kr/ko/p/5843623
①병당도쌈,카미키 사쿠라 500ml,카미키,42.84,63698,500,12740,128000,700,18286,데일리샷,카미키 사쿠라,30.3,64302,Y,https://www.shilladfs.com/estore/kr/ko/p/5696485
①병당도쌈,글렌모렌지 인피니타 18년 700ml,글렌모렌지,90.0,133819,700,19117,195000,700,27857,데일리샷,글렌모렌지 디 인피니타 18년,31.4,61181,Y,https://www.shilladfs.com/estore/kr/ko/p/5713332
①병당도쌈,폴 존 피티드 1000ml,폴 존,42.0,62449,1000,6245,123000,700,17571,데일리샷,폴존 피티드 클래식 셀렉트 캐스크,64.5,60551,Y,https://www.shilladfs.com/estore/kr/ko/p/5311922
①병당도쌈,글렌피딕 15년 Vat3 Perpetual 700ml,글렌피딕,51.48,76544,700,10935,135000,700,19286,데일리샷,글렌피딕 15년 퍼페추얼 컬렉션 VAT 03,43.3,58456,Y,https://www.shilladfs.com/estore/kr/ko/p/5105342
①병당도쌈,달모어 트리오 1000ml,달모어,99.75,148316,1000,14832,205000,1000,20500,데일리샷,달모어 트리오 1L,27.7,56684,N,https://www.shilladfs.com/estore/kr/ko/p/5125160
①병당도쌈,발베니 15년 마데이라 캐스크 빅토 응아이 에디션 700ml,발베니,100.04,148747,700,21250,205000,700,29286,데일리샷,발베니 15년 마데이라 캐스크,27.4,56253,Y,https://www.shilladfs.com/estore/kr/ko/p/5966607
①병당도쌈,폴 존 클래식 1000ml,폴 존,39.9,59326,1000,5933,115000,700,16429,데일리샷,폴존 클래식 셀렉트 캐스크,63.9,55674,Y,https://www.shilladfs.com/estore/kr/ko/p/5311851
①병당도쌈,와일드터키 켄터키 스피릿 1L,와일드터키,37.0,55014,1000,5501,109000,1000,10900,데일리샷,와일드 터키 켄터키 스피릿 싱글배럴 1L,49.5,53986,Y,https://www.shilladfs.com/estore/kr/ko/p/5408280
①병당도쌈,보모어 14년 700ml,보모어,34.0,50554,700,7222,101000,700,14429,데일리샷,보모어 14년 보르도 캐스크 피니시,49.9,50446,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,발렌타인 18년 GLENBURGIE 700ml,발렌타인,66.81,99338,700,14191,148000,700,21143,데일리샷,발렌타인 싱글몰트 글렌버기 18년,32.9,48662,Y,https://www.shilladfs.com/estore/kr/ko/p/5524471
①병당도쌈,조니워커 18년 750ml,조니워커,56.0,83265,750,11102,129000,700,18429,데일리샷,[한정 수량 특가] 조니워커 18년,39.8,45735,N,https://www.shilladfs.com/estore/kr/ko/p/3651371
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,45.6,67801,700,9686,112000,700,16000,데일리샷,발베니 12년 골든 캐스크,39.5,44199,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,탈리스커 다크 스톰 1000ml,탈리스커,57.15,84975,1000,8498,129000,1000,12900,데일리샷,탈리스커 다크스톰 1L,34.1,44025,Y,https://www.shilladfs.com/estore/kr/ko/p/5070436
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,41038,750,5472,82000,700,11714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,53.3,40962,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.0,71370,700,10196,112000,700,16000,데일리샷,발베니 12년 골든 캐스크,36.3,40630,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,318488,700,45498,359000,700,51286,데일리샷,토마틴 21년,11.3,40512,N,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,화이트헤더 15년 700ml,화이트헤더,54.18,80559,700,11508,119900,700,17129,데일리샷,화이트 헤더 15년,32.8,39341,Y,https://www.shilladfs.com/estore/kr/ko/p/5372580
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,178.2,264961,700,37852,298000,700,42571,데일리샷,글렌모렌지 시그넷,11.1,33039,Y,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,39.27,58389,700,8341,89800,700,12829,보유DB,글렌글라사 포트소이,35.0,31411,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,발베니 21년 포트우드 700ml,발베니,288.0,428219,700,61174,459000,700,65571,데일리샷,발베니 포트우드 21년,6.7,30781,Y,https://www.shilladfs.com/estore/kr/ko/p/5479261
①병당도쌈,아벨라워 아부나흐 700ml,발렌타인,80.5,119693,700,17099,148000,700,21143,보유DB,아벨라워 아부나흐,19.1,28307,Y,https://www.shilladfs.com/estore/kr/ko/p/5887242
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,46836,1000,4684,75000,1000,7500,데일리샷,부쉬밀 10년 셰리 피니시 1L,37.6,28164,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,인드리 700ml,인드리,27.5,40889,700,5841,69000,700,9857,데일리샷,인드리 싱글몰트 위스키,40.7,28111,Y,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,59014,700,8431,87000,700,12429,데일리샷,발렌타인 싱글몰트 글렌버기 15년,32.2,27986,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,167273,1000,16727,195000,700,27857,데일리샷,발블레어 15년,40.0,27727,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,아녹 12년 700ml,아녹,31.24,46450,700,6636,73500,700,10500,데일리샷,아녹 12년,36.8,27050,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,네이키드 몰트 1000ml,발베니,27.0,40146,1000,4015,67100,700,9586,보유DB,네이키드 몰트,58.1,26954,Y,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,39.2,58285,1000,5828,85000,700,12143,데일리샷,발블레어 12년,52.0,26715,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,48.76,72500,700,10357,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,26.8,26500,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,제임슨 트리플 트리플 1000ml,제임슨,23.97,35640,1000,3564,62000,1000,6200,데일리샷,제임슨 트리플 트리플 1L,42.5,26360,Y,https://www.shilladfs.com/estore/kr/ko/p/5661609
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,148687,700,21241,175000,700,25000,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,15.0,26313,N,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.28,43536,750,5805,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,37.6,26264,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,49.68,73868,700,10553,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,25.4,25132,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,101479,700,14497,126000,700,18000,데일리샷,아드벡 우거다일,19.5,24521,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,84.5,125641,700,17949,147900,700,21129,데일리샷,[바로픽업가능] 글렌알라키 15년,15.1,22259,N,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,127128,700,18161,149000,700,21286,데일리샷,부쉬밀 15년,14.7,21872,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,미클토어 오리지널 700ml,미클토어,38.64,57453,700,8208,79000,700,11286,데일리샷,미클토어 더 오리지널,27.3,21547,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,69.0,102594,1000,10259,123000,700,17571,데일리샷,브룩라디 포트샬롯 10년,41.6,20406,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,273585,1000,27358,293000,700,41857,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,34.6,19415,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,67.5,100364,700,14338,119400,700,17057,보유DB,글렌파클라스 15년,15.9,19036,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,370083,700,52869,389000,700,55571,데일리샷,더 글렌리벳 21년,4.9,18917,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,글렌파클라스 105 1000ml,글렌파클라스,64.26,95546,1000,9555,114000,700,16286,데일리샷,글렌파클라스 105 CS,41.3,18454,Y,https://www.shilladfs.com/estore/kr/ko/p/5226622
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.0,31224,700,4461,49000,700,7000,데일리샷,딘스톤 버진 오크,36.3,17776,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,30600,1000,3060,48000,700,6857,데일리샷,잭 다니엘스 맥라렌 에디션 2025,55.4,17400,Y,https://www.shilladfs.com/estore/kr/ko/p/5334658
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,56204,700,8029,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,22.9,16696,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,47.6,70775,700,10111,85000,700,12143,데일리샷,밀크앤허니 크리스마스 에디션,16.7,14225,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,25426,1000,2543,38000,700,5429,보유DB,버팔로 트레이스,53.2,12574,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,42.0,62449,700,8921,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,14.3,10451,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,190022,700,27146,200000,700,28571,데일리샷,더 글렌그란트 18년,5.0,9978,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,70359,700,10051,79000,700,11286,데일리샷,미클토어 더 친커핀 원,10.9,8641,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,100364,1000,10036,109000,1000,10900,데일리샷,글렌모렌지 엘리멘타 14년 1L(구형),7.9,8636,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,57.2,85049,700,12150,93000,700,13286,데일리샷,발베니 더블우드 12년,8.5,7951,Y,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,퍼컬렌 18년 700ml,퍼컬렌,109.9,163407,700,23344,169000,700,24143,데일리샷,퍼컬렌 18년 싱글몰트,3.3,5593,Y,https://www.shilladfs.com/estore/kr/ko/p/5304448
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,35.1,52189,1000,5219,57000,700,8143,보유DB,글렌그란트 12년,35.9,4811,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
①병당도쌈,달모어 18년 2024년 에디션 700ml,달모어,332.5,494385,700,70626,499000,700,71286,데일리샷,달모어 18년,0.9,4615,N,https://www.shilladfs.com/estore/kr/ko/p/5358024
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,37112,1000,3711,39800,750,5307,데일리샷,와일드 터키 101 750ml,30.1,2688,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,발렌타인 23년 AMERICAN OAK CASKS 700ml,발렌타인,199.5,296631,700,42376,299000,700,42714,데일리샷,발렌타인 23년,0.8,2369,Y,https://www.shilladfs.com/estore/kr/ko/p/4486823
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,17664,1000,1766,19500,750,2600,데일리샷,짐빔 화이트 750ml,32.1,1836,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,80291,1000,8029,82000,700,11714,데일리샷,아드벡 10년,31.5,1709,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,더 글렌리벳 12년 1000ml,글렌리벳,38.25,56873,1000,5687,57000,700,8143,보유DB,글렌리벳 12년,30.2,127,Y,https://www.shilladfs.com/estore/kr/ko/p/5615979
②용량당만쌈,카발란 클래식 1000ml,카발란,87.2,129655,1000,12966,129000,700,18429,데일리샷,카발란 클래식 싱글몰트,29.6,-655,Y,https://www.shilladfs.com/estore/kr/ko/p/5101821
②용량당만쌈,아드벡 언 오 1000ml,아드벡,65.6,97539,1000,9754,96000,700,13714,데일리샷,아드벡 언 오,28.9,-1539,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
②용량당만쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,91353,1000,9135,89400,700,12771,보유DB,글렌그란트 15년,28.5,-1953,N,https://www.shilladfs.com/estore/kr/ko/p/5173493
②용량당만쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,259311,1000,25931,253000,700,36143,데일리샷,카발란 솔리스트 포트 CS,28.3,-6311,Y,https://www.shilladfs.com/estore/kr/ko/p/5101642
②용량당만쌈,몽키숄더 1000ml,발베니,30.0,44606,1000,4461,42290,700,6041,보유DB,몽키숄더,26.2,-2316,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,47818,1000,4782,44000,700,6286,보유DB,조니워커 더블블랙,23.9,-3818,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
②용량당만쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,109731,1000,10973,99800,700,14257,데일리샷,로크로몬드 14년,23.0,-9931,N,https://www.shilladfs.com/estore/kr/ko/p/5267808
②용량당만쌈,페이머스 그라우스 1000ml,발베니,15.0,22303,1000,2230,19800,700,2829,보유DB,페이머스 그라우스,21.2,-2503,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,118652,1000,11865,105000,700,15000,데일리샷,크라이겔라키 13년,20.9,-13652,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,67801,1000,6780,59800,700,8543,데일리샷,잭 다니엘스 본디드,20.6,-8001,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,제임슨 블랙배럴 1000ml,제임슨,30.68,45617,1000,4562,38000,700,5429,데일리샷,제임슨 블랙 배럴,16.0,-7617,Y,https://www.shilladfs.com/estore/kr/ko/p/5661456
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,70626,1000,7063,58000,700,8286,보유DB,우드포드 리저브,14.8,-12626,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,47506,1000,4751,39000,700,5571,데일리샷,조니워커 블랙 700ml,14.7,-8506,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,84306,1000,8431,69000,700,9857,보유DB,와일드터키 레어브리드,14.5,-15306,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,달모어 시가 몰트 1000ml,달모어,173.85,258493,1000,25849,205000,700,29286,데일리샷,[지금바로 24시간 픽업가능] 달모어 시가 몰트 리저브,11.7,-53493,N,https://www.shilladfs.com/estore/kr/ko/p/5070717
②용량당만쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,256932,1000,25693,200000,700,28571,데일리샷,더 글렌그란트 18년,10.1,-56932,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
②용량당만쌈,토마틴 12년 1000ml,토마틴,52.2,77615,1000,7761,60000,700,8571,데일리샷,토마틴 12년,9.4,-17615,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,85867,1000,8587,66000,700,9429,보유DB,글렌모렌지 12년,8.9,-19867,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,78953,1000,7895,59900,700,8557,데일리샷,로크로몬드 12년 700ml,7.7,-19053,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,듀어스 25년 750ml,듀어스,303.45,451191,750,60159,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,4.1,-12191,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
②용량당만쌈,사가모어 Rye Whiskey 750ml,사가모어,30.55,45424,750,6057,44000,700,6286,데일리샷,사가모어 스피릿 시그니처 라이 700ml,3.6,-1424,Y,https://www.shilladfs.com/estore/kr/ko/p/5285450
②용량당만쌈,달모어 15년 1000ml,달모어,174.8,259905,1000,25990,186000,700,26571,데일리샷,달모어 15년,2.2,-73905,N,https://www.shilladfs.com/estore/kr/ko/p/3331485
