구분,위스키명,브랜드,면세_USD,면세_KRW,면세용량_ml,면세_₩100ml,국내최저_KRW,국내용량_ml,국내_₩100ml,국내출처,국내매칭명,절감_100ml_%,절감_병당_KRW,구매가능,상품URL
①병당도쌈,발베니 15년 마데이라 캐스크 빅토 응아이 에디션 700ml,발베니,100.04,150358,700,21480,205000,700,29286,데일리샷,발베니 15년 마데이라 캐스크,26.7,54642,Y,https://www.shilladfs.com/estore/kr/ko/p/5966607
①병당도쌈,보모어 14년 700ml,보모어,34.0,51101,700,7300,101000,700,14429,데일리샷,보모어 14년 보르도 캐스크 피니시,49.4,49899,Y,https://www.shilladfs.com/estore/kr/ko/p/5524536
①병당도쌈,발렌타인 18년 GLENBURGIE 700ml,발렌타인,66.81,100414,700,14345,148000,700,21143,데일리샷,발렌타인 싱글몰트 글렌버기 18년,32.2,47586,Y,https://www.shilladfs.com/estore/kr/ko/p/5524471
①병당도쌈,발베니 12년 Golden Cask 700ml ,발베니,44.8,67334,700,9619,114000,700,16286,데일리샷,발베니 12년 골든 캐스크,40.9,46666,Y,https://www.shilladfs.com/estore/kr/ko/p/5516907
①병당도쌈,조니워커 18년 750ml,조니워커,56.0,84167,750,11222,129000,700,18429,데일리샷,[한정 수량 특가] 조니워커 18년,39.1,44833,N,https://www.shilladfs.com/estore/kr/ko/p/3651371
①병당도쌈,탈리스커 다크 스톰 1000ml,탈리스커,57.15,85895,1000,8590,129000,1000,12900,데일리샷,탈리스커 다크스톰 1L,33.4,43105,Y,https://www.shilladfs.com/estore/kr/ko/p/5070436
①병당도쌈,발베니12년 골든캐스크 IGL 700ml,발베니,48.0,72143,700,10306,114000,700,16286,데일리샷,발베니 12년 골든 캐스크,36.7,41857,N,https://www.shilladfs.com/estore/kr/ko/p/5815472
①병당도쌈,타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,41482,750,5531,82000,700,11714,데일리샷,타운 브랜치 7년 켄터키 싱글몰트 위스키 700ml,52.8,40518,Y,https://www.shilladfs.com/estore/kr/ko/p/5219708
①병당도쌈,라가불린 16년 700ml,라가불린,63.44,95349,700,13621,135000,700,19286,데일리샷,라가불린 16년,29.4,39651,Y,https://www.shilladfs.com/estore/kr/ko/p/5358630
①병당도쌈,화이트헤더 15년 700ml,화이트헤더,54.18,81431,700,11633,119900,700,17129,데일리샷,화이트 헤더 15년,32.1,38469,Y,https://www.shilladfs.com/estore/kr/ko/p/5372580
①병당도쌈,토마틴 21년 700ml,토마틴,214.2,321938,700,45991,359000,700,51286,데일리샷,토마틴 21년,10.3,37062,N,https://www.shilladfs.com/estore/kr/ko/p/5310055
①병당도쌈,글렌모렌지 시그넷 700ml,글렌모렌지,178.2,267831,700,38262,298000,700,42571,데일리샷,글렌모렌지 시그넷,10.1,30169,Y,https://www.shilladfs.com/estore/kr/ko/p/5843621
①병당도쌈,글렌글라사 포트소이 700ml,GLENGLASSAUGH,40.81,61337,700,8762,89800,700,12829,보유DB,글렌글라사 포트소이,31.7,28463,Y,https://www.shilladfs.com/estore/kr/ko/p/5534639
①병당도쌈,인드리 700ml,인드리,27.5,41332,700,5905,69000,700,9857,데일리샷,인드리 싱글몰트 위스키,40.1,27668,Y,https://www.shilladfs.com/estore/kr/ko/p/5360892
①병당도쌈,부쉬밀 쉐리 캐스크 10년 1000ml,부쉬밀,31.5,47344,1000,4734,75000,1000,7500,데일리샷,부쉬밀 10년 셰리 피니시 1L,36.9,27656,Y,https://www.shilladfs.com/estore/kr/ko/p/5200752
①병당도쌈,발렌타인 15년 GLENBURGIE 700ml,발렌타인,39.69,59653,700,8522,87000,700,12429,데일리샷,발렌타인 싱글몰트 글렌버기 15년,31.4,27347,Y,https://www.shilladfs.com/estore/kr/ko/p/5499394
①병당도쌈,아녹 12년 700ml,아녹,31.24,46953,700,6708,73500,700,10500,데일리샷,아녹 12년,36.1,26547,Y,https://www.shilladfs.com/estore/kr/ko/p/5248782
①병당도쌈,네이키드 몰트 1000ml,발베니,27.0,40580,1000,4058,67100,700,9586,보유DB,네이키드 몰트,57.7,26520,N,https://www.shilladfs.com/estore/kr/ko/p/5957380
①병당도쌈,발베니 21년 포트우드 700ml,발베니,288.0,432858,700,61837,459000,700,65571,데일리샷,발베니 포트우드 21년,5.7,26142,Y,https://www.shilladfs.com/estore/kr/ko/p/5479261
①병당도쌈,Balblair 12 Years Old 1000ml,발블레어,39.2,58917,1000,5892,85000,700,12143,데일리샷,발블레어 12년,51.5,26083,Y,https://www.shilladfs.com/estore/kr/ko/p/5865410
①병당도쌈,제임슨 트리플 트리플 1000ml,제임슨,23.97,36026,1000,3603,62000,1000,6200,데일리샷,제임슨 트리플 트리플 1L,41.9,25974,Y,https://www.shilladfs.com/estore/kr/ko/p/5661609
①병당도쌈,와일드터키 켄터키 스피릿 1L,와일드터키,39.22,58947,1000,5895,84900,700,12129,데일리샷,와일드 터키 켄터키 스피릿 싱글배럴,51.4,25953,Y,https://www.shilladfs.com/estore/kr/ko/p/5408280
①병당도쌈,Balblair 15 Years Old 1000ml,발블레어,112.5,169085,1000,16908,195000,700,27857,데일리샷,발블레어 15년,39.3,25915,Y,https://www.shilladfs.com/estore/kr/ko/p/5865409
①병당도쌈,에반 윌리엄스 싱글 배럴 750ml,신세계 L&B,29.28,44007,750,5868,69800,750,9307,보유DB,에반 윌리엄스 싱글배럴,37.0,25793,Y,https://www.shilladfs.com/estore/kr/ko/p/5290609
①병당도쌈,글렌피딕 XX 700ml,글렌피딕,48.76,73285,700,10469,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,26.0,25715,Y,https://www.shilladfs.com/estore/kr/ko/p/5437409
①병당도쌈,하이랜드 파크 EAGLE 16년 700ml,하이랜드 파크,100.0,150298,700,21471,175000,700,25000,데일리샷,하이랜드 파크 16년 윙즈 오브 더 이글,14.1,24702,Y,https://www.shilladfs.com/estore/kr/ko/p/5145173
①병당도쌈,글렌피딕 XX 700ml ,글렌피딕,49.68,74668,700,10667,99000,700,14143,데일리샷,글렌피딕 프로젝트 XX,24.6,24332,N,https://www.shilladfs.com/estore/kr/ko/p/5544313
①병당도쌈,아드벡 우거다일 700ml,아드벡,68.25,102578,700,14654,126000,700,18000,데일리샷,아드벡 우거다일,18.6,23422,N,https://www.shilladfs.com/estore/kr/ko/p/5713333
①병당도쌈,발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,183.4,275647,700,39378,299000,700,42714,데일리샷,발렌타인 23년,7.8,23353,Y,https://www.shilladfs.com/estore/kr/ko/p/5068900
①병당도쌈,와일드터키101 라이 1000ml,와일드터키,20.7,31112,1000,3111,54000,700,7714,데일리샷,와일드 터키 101 라이,59.7,22888,Y,https://www.shilladfs.com/estore/kr/ko/p/5690489
①병당도쌈,미클토어 오리지널 700ml,미클토어,38.64,58075,700,8296,79000,700,11286,데일리샷,미클토어 더 오리지널,26.5,20925,Y,https://www.shilladfs.com/estore/kr/ko/p/5418558
①병당도쌈,글렌알라키 15년 (24RB) 700ml,글렌알라키,84.5,127002,700,18143,147900,700,21129,데일리샷,글렌알라키 15년,14.1,20898,Y,https://www.shilladfs.com/estore/kr/ko/p/5463432
①병당도쌈,부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,128505,700,18358,149000,700,21286,데일리샷,부쉬밀 15년,13.8,20495,Y,https://www.shilladfs.com/estore/kr/ko/p/5200759
①병당도쌈,브룩라디 Port Charlotte 10년 1000ml,브룩라디,69.0,103706,1000,10371,123000,700,17571,데일리샷,브룩라디 포트샬롯 10년,41.0,19294,N,https://www.shilladfs.com/estore/kr/ko/p/5208379
①병당도쌈,잭다니엘 블랙 맥라렌 에디션 1000ml,잭다니엘,20.58,30931,1000,3093,49000,700,7000,데일리샷,잭 다니엘스 맥라렌 에디션 2025,55.8,18069,Y,https://www.shilladfs.com/estore/kr/ko/p/5334658
①병당도쌈,글렌파클라스 15년 700ml,글렌파클라스,67.5,101451,700,14493,119400,700,17057,보유DB,글렌파클라스 15년,15.0,17949,Y,https://www.shilladfs.com/estore/kr/ko/p/5226623
①병당도쌈,카발란 비노바리끄 솔리스트 1000ml,카발란,184.0,276548,1000,27655,293000,700,41857,데일리샷,카발란 솔리스트 비노 바리끄 싱글 캐스크 CS,33.9,16452,Y,https://www.shilladfs.com/estore/kr/ko/p/5101582
①병당도쌈,밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,56813,700,8116,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,22.1,16087,Y,https://www.shilladfs.com/estore/kr/ko/p/5248992
①병당도쌈,더 글렌리벳 21년 700ml,글렌리벳,248.9,374092,700,53442,389000,700,55571,데일리샷,더 글렌리벳 21년,3.8,14908,N,https://www.shilladfs.com/estore/kr/ko/p/5948827
①병당도쌈,로얄살루트 21년 Peated Blend 700ml,로얄살루트,190.0,285566,700,40795,300000,700,42857,데일리샷,로얄살루트 21년 피티드 블렌드,4.8,14434,Y,https://www.shilladfs.com/estore/kr/ko/p/5081231
①병당도쌈,발베니 12년 몬틸라 700ml,발베니,52.8,79357,700,11337,93000,700,13286,데일리샷,발베니 더블우드 12년,14.7,13643,Y,https://www.shilladfs.com/estore/kr/ko/p/5798333
①병당도쌈,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,67.5,101451,1000,10145,115000,1000,11500,데일리샷,글렌모렌지 엘리멘타 14년 1L,11.8,13549,Y,https://www.shilladfs.com/estore/kr/ko/p/5843622
①병당도쌈,버팔로 트레이스 버번 위스키 1000ml,버팔로 트레이스,17.1,25701,1000,2570,38800,700,5543,보유DB,버팔로 트레이스,53.6,13099,Y,https://www.shilladfs.com/estore/kr/ko/p/5310223
①병당도쌈,로얄브라클라 12년 1000ml,로얄브라클라,46.56,69979,1000,6998,82900,700,11843,보유DB,로얄 브라클라 12년,40.9,12921,Y,https://www.shilladfs.com/estore/kr/ko/p/5472423
①병당도쌈,딘스톤 버진 오크 700ml,딘스톤,21.5,32314,700,4616,45000,700,6429,데일리샷,딘스톤 버진 오크,28.2,12686,Y,https://www.shilladfs.com/estore/kr/ko/p/5228673
①병당도쌈,밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,40.95,61547,700,8792,72900,700,10414,데일리샷,밀크앤허니 엘리먼츠 레드 와인 캐스크 싱글몰트 위스키,15.6,11353,Y,https://www.shilladfs.com/estore/kr/ko/p/5248989
①병당도쌈,밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,75119,700,10731,85000,700,12143,데일리샷,밀크앤허니 크리스마스 에디션,11.6,9881,Y,https://www.shilladfs.com/estore/kr/ko/p/5248990
①병당도쌈,더 글렌그란트 18년 700ml,더 글렌그란트,127.8,192081,700,27440,200000,700,28571,데일리샷,더 글렌그란트 18년,4.0,7919,Y,https://www.shilladfs.com/estore/kr/ko/p/5817221
①병당도쌈,미클토어 친커핀 700ml,미클토어,47.32,71121,700,10160,79000,700,11286,데일리샷,미클토어 더 친커핀 원,10.0,7879,Y,https://www.shilladfs.com/estore/kr/ko/p/5372472
①병당도쌈,짐빔 화이트 1000ml,짐빔,11.88,17855,1000,1786,25200,1000,2520,데일리샷,짐빔 화이트 1L,29.1,7345,Y,https://www.shilladfs.com/estore/kr/ko/p/5070546
①병당도쌈,아드벡 10년 1000ml,아드벡,54.0,81161,1000,8116,85000,700,12143,데일리샷,아드벡 10년,33.2,3839,N,https://www.shilladfs.com/estore/kr/ko/p/5070389
①병당도쌈,퍼컬렌 18년 700ml,퍼컬렌,109.9,165178,700,23597,169000,700,24143,데일리샷,퍼컬렌 18년 싱글몰트,2.3,3822,Y,https://www.shilladfs.com/estore/kr/ko/p/5304448
①병당도쌈,와일드터키 101 1000ml,와일드터키,24.96,37514,1000,3751,39800,750,5307,데일리샷,와일드 터키 101 750ml,29.3,2286,Y,https://www.shilladfs.com/estore/kr/ko/p/5173368
①병당도쌈,더 글렌그란트 12년 1000ml,더 글렌그란트,36.66,55099,1000,5510,57000,700,8143,보유DB,글렌그란트 12년,32.3,1901,Y,https://www.shilladfs.com/estore/kr/ko/p/5224926
②용량당만쌈,더 글렌리벳 12년 1000ml,글렌리벳,38.25,57489,1000,5749,57000,700,8143,보유DB,글렌리벳 12년,29.4,-489,Y,https://www.shilladfs.com/estore/kr/ko/p/5615979
②용량당만쌈,카발란 클래식 1000ml,카발란,87.2,131060,1000,13106,129000,700,18429,데일리샷,카발란 클래식 싱글몰트,28.9,-2060,Y,https://www.shilladfs.com/estore/kr/ko/p/5101821
②용량당만쌈,아드벡 언 오 1000ml,아드벡,65.6,98596,1000,9860,96000,700,13714,데일리샷,아드벡 언 오,28.1,-2596,Y,https://www.shilladfs.com/estore/kr/ko/p/5388184
②용량당만쌈,몽키숄더 1000ml,발베니,29.0,43586,1000,4359,42290,700,6041,보유DB,몽키숄더,27.9,-1296,Y,https://www.shilladfs.com/estore/kr/ko/p/2011674
②용량당만쌈,더 글렌그란트 15년 1000ml,더 글렌그란트,61.44,92343,1000,9234,89400,700,12771,보유DB,글렌그란트 15년,27.7,-2943,N,https://www.shilladfs.com/estore/kr/ko/p/5173493
②용량당만쌈,카발란 포트 솔리스트 1000ml,카발란,174.4,262120,1000,26212,253000,700,36143,데일리샷,카발란 솔리스트 포트 CS,27.5,-9120,N,https://www.shilladfs.com/estore/kr/ko/p/5101642
②용량당만쌈,조니워커 더블 블랙 1000ml,조니워커,32.16,48336,1000,4834,44000,700,6286,보유DB,조니워커 더블블랙,23.1,-4336,Y,https://www.shilladfs.com/estore/kr/ko/p/3625938
②용량당만쌈,로크로몬드 14년 Inchmoan 1000ml,로크 로몬드,73.8,110920,1000,11092,99800,700,14257,데일리샷,로크로몬드 14년,22.2,-11120,Y,https://www.shilladfs.com/estore/kr/ko/p/5267808
②용량당만쌈,페이머스 그라우스 1000ml,발베니,15.0,22545,1000,2254,19800,700,2829,보유DB,페이머스 그라우스,20.3,-2745,Y,https://www.shilladfs.com/estore/kr/ko/p/5957381
②용량당만쌈,크라이겔라키 13년 1000ml,크라이겔라키,79.8,119938,1000,11994,105000,700,15000,데일리샷,크라이겔라키 13년,20.0,-14938,Y,https://www.shilladfs.com/estore/kr/ko/p/5560825
②용량당만쌈,잭다니엘 본디드 1000ml,잭다니엘,45.6,68536,1000,6854,59900,700,8557,데일리샷,잭 다니엘스 본디드,19.9,-8636,Y,https://www.shilladfs.com/estore/kr/ko/p/5712650
②용량당만쌈,제임슨 블랙배럴 1000ml,제임슨,30.68,46111,1000,4611,38000,700,5429,데일리샷,제임슨 블랙 배럴,15.1,-8111,Y,https://www.shilladfs.com/estore/kr/ko/p/5661456
②용량당만쌈,우드포드 리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,47.5,71392,1000,7139,58000,700,8286,보유DB,우드포드 리저브,13.8,-13392,Y,https://www.shilladfs.com/estore/kr/ko/p/5070939
②용량당만쌈,조니워커 블랙 루비 1000ml,조니워커,31.95,48020,1000,4802,39000,700,5571,데일리샷,조니워커 블랙 700ml,13.8,-9020,Y,https://www.shilladfs.com/estore/kr/ko/p/5624247
②용량당만쌈,와일드 터키 레어브리드 1000ml,와일드터키,56.7,85219,1000,8522,68900,700,9843,보유DB,와일드터키 레어브리드,13.4,-16319,Y,https://www.shilladfs.com/estore/kr/ko/p/5331751
②용량당만쌈,더 글렌그란트 18년 1000ml,더 글렌그란트,172.8,259715,1000,25971,200000,700,28571,데일리샷,더 글렌그란트 18년,9.1,-59715,N,https://www.shilladfs.com/estore/kr/ko/p/5193075
②용량당만쌈,토마틴 12년 1000ml,토마틴,52.2,78456,1000,7846,60000,700,8571,데일리샷,토마틴 12년,8.5,-18456,N,https://www.shilladfs.com/estore/kr/ko/p/5310054
②용량당만쌈,글렌모렌지 12년 어코드 1000ml,글렌모렌지,57.75,86797,1000,8680,66000,700,9429,보유DB,글렌모렌지 12년,7.9,-20797,Y,https://www.shilladfs.com/estore/kr/ko/p/5868420
②용량당만쌈,로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,53.1,79808,1000,7981,59900,700,8557,데일리샷,로크로몬드 12년 700ml,6.7,-19908,N,https://www.shilladfs.com/estore/kr/ko/p/5267807
②용량당만쌈,듀어스 25년 750ml,듀어스,303.45,456079,750,60811,439000,700,62714,데일리샷,듀어스 25년 더 시그니처,3.0,-17079,N,https://www.shilladfs.com/estore/kr/ko/p/5268253
②용량당만쌈,달모어 15년 1000ml,달모어,174.8,262721,1000,26272,186000,700,26571,데일리샷,달모어 15년,1.1,-76721,N,https://www.shilladfs.com/estore/kr/ko/p/3331485
