goos_cd,name,brand,volume_ml,regular_price,sale_price,discount_pct,currency,krw_price,l_cate,category,is_dutyfree,exch_rate,source,collected_at
115958000025,맥캘란 올로로소 쉐리 1997 700ml,사마롤리,700,11754.0,8227.8,30.0,USD,12249548,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111038000008,발베니 40년 레어메리지 700ml,발베니,700,10078.0,7029.41,30.0,USD,10465385,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000036,글렌드로낙 21년 700ml,글렌드로낙,700,300.0,270.0,10.0,USD,401976,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000014,와일드터키 레어브리드 1000ml,와일드터키,1000,63.0,36.8,42.0,USD,54787,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102448000048,조니워커 아일랜드 그린 1000ml,조니워커,1000,86.0,43.0,50.0,USD,64018,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106987200005,라프로익 PX 캐스크 1000ml,라프로익,1000,120.0,56.76,53.0,USD,84504,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
118248000002,뉴리프 8년 라이 750ml,뉴 리프,750,98.0,78.4,20.0,USD,116721,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102447200016,조니워커 18년 750ml,조니워커,750,112.0,56.55,50.0,USD,84191,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106758000013,듀어스 더블더블 20년 500ml,듀어스,500,133.0,73.42,45.0,USD,109307,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000029,더 글렌그란트 18년 700ml,더 글렌그란트,700,142.0,78.53,45.0,USD,116915,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106758000002,로얄브라클라 12년 1000ml,듀어스,1000,97.0,49.47,49.0,USD,73650,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106858000017,브룩라디 옥토모어 16.3 700ml,브룩라디,700,230.0,230.0,0.0,USD,342424,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102417200017,우드포드리저브 더블오크 1000ml,우드포드 리저브,1000,75.0,44.1,41.0,USD,65656,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102437200011,로얄살루트 32년 더 프레셔스 주얼 500ml,로얄 살루트,500,447.0,335.25,25.0,USD,499120,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111048000019,글렌피딕 19년 애스턴마틴 F1 700ml,글렌피딕,700,165.0,91.16,45.0,USD,135719,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111038000007,발베니 19 위크 오브 피트 700ml,발베니,700,315.0,163.8,48.0,USD,243865,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102447200001,조니워커 블랙 1000ml,조니워커,1000,56.0,28.0,50.0,USD,41686,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000018,벤리악 트리플 디스틸드 25년 700ml,벤리악,700,380.0,247.0,35.0,USD,367733,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000026,벤리악 30년 1994 캐스크 에디션 700ml,벤리악,700,950.0,674.5,29.0,USD,1004195,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115968000032,스프링뱅크 23년 배치#28 500ml,댓 부티키 위스키 컴퍼니,500,1132.0,785.04,31.0,USD,1168767,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117218000010,배럴 씨그라스750ml,배럴크래프트스피릿,750,139.0,111.2,20.0,USD,165554,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114688000087,글렌알라키 싱글캐스크 2012 12년 OLOROSO 700ml,글렌알라키,700,240.0,156.24,35.0,USD,232610,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115348000015,카발란 올로로소 쉐리 오크 1000ml,카발란,1000,172.0,103.2,40.0,USD,153644,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102488000009,발렌타인 18년 싱글몰트 위스키 - 글렌버기 700ml,발렌타인,700,131.0,70.15,46.0,USD,104439,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106758000003,로얄브라클라 18년 700ml,듀어스,700,219.0,116.95,47.0,USD,174115,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106828000006,글렌키스21년 700ml,시크릿 스페이사이드,700,180.0,108.36,40.0,USD,161326,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106878000003,에버펠디 45년 700ml,에버펠디,700,7556.0,4533.6,40.0,USD,6749623,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102448000002,라가불린 16년 700ml,라가불린,700,122.0,73.2,40.0,USD,108980,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111038000012,발베니 30년 레어메리지 700ml,발베니,700,5807.0,3484.2,40.0,USD,5187276,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115348000002,카발란 클래식 1000ml,카발란,1000,109.0,65.4,40.0,USD,97367,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106858000013,브룩라디 옥토모어 14.3 700ml,브룩라디,700,230.0,230.0,0.0,USD,342424,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102437200014,로얄살루트 21년 1000ml,로얄 살루트,1000,251.0,175.7,30.0,USD,261582,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106768000057,하큐슈 18년 피티드 몰트 700ml,산토리,700,1470.0,1470.0,0.0,USD,2188536,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000009,더 글렌그란트 15년 1000ml,더 글렌그란트,1000,128.0,73.47,43.0,USD,109382,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115968000028,스프링뱅크 18년 배치#18 500ml,댓 부티키 위스키 컴퍼니,500,656.0,454.94,31.0,USD,677314,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106988000027,라프로익 30년 2024 700ml,라프로익,700,850.0,850.0,0.0,USD,1265480,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102417200029,글렌드로낙 16년 700ml,글렌드로낙,700,135.0,108.0,20.0,USD,160790,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106858000004,브룩라디 21년 700ml,브룩라디,700,275.0,151.8,45.0,USD,225999,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
118248000003,뉴리프 8년 버번 750ml,뉴 리프,750,98.0,78.4,20.0,USD,116721,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102437200019,로얄살루트 25년 더 트레저드 블렌드 700ml,로얄 살루트,700,264.0,198.0,25.0,USD,294782,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115968000030,스프링뱅크 22년 배치#26 500ml,댓 부티키 위스키 컴퍼니,500,1132.0,785.04,31.0,USD,1168767,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102417200005,잭다니엘 블랙라벨 1000ml,잭다니엘,1000,35.0,17.9,49.0,USD,26649,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106938000023,보모어 19년 VAP 700ml,보모어,700,200.0,106.4,47.0,USD,158408,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102438000016,로얄살루트 21년 해리스 리드 에디션 700ml,로얄 살루트,700,229.0,160.3,30.0,USD,238654,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000039,글렌파클라스 패밀리 캐스크 2009_S24 700ml,글렌파클라스,700,384.0,268.8,30.0,USD,400189,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102448000045,조니워커 골드 리저브 1000ml NEW,조니워커,1000,88.0,44.0,50.0,USD,65507,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115348000046,바즈타운 버번 디스커버리 #10 750ml,바즈타운,750,155.0,116.25,25.0,USD,173073,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000008,우드포드리저브 더블엑스오 꼬냑피니시 700ml,우드포드 리저브,700,175.0,102.9,41.0,USD,153197,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106858000016,브룩라디 옥토모어 16.2 700ml,브룩라디,700,190.0,190.0,0.0,USD,282872,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117908000002,타케츠루 퓨어 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,131014,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000002,글렌파클라스 105 1000ml,글렌파클라스,1000,126.0,59.85,53.0,USD,89104,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102488000024,발렌타인 21년 아티스트 에디션 5 700ml,발렌타인,700,167.0,116.9,30.0,USD,174040,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111038000020,발베니 클래식 VAP 700ml,발베니,700,101.0,60.4,40.0,USD,89923,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000043,글렌파클라스 패밀리 캐스크 2003_S24 700ml,글렌파클라스,700,528.0,369.6,30.0,USD,550260,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102428000006,시바스리갈 18년 700ml,시바스리갈,700,88.0,61.6,30.0,USD,91710,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000016,더 글렌그란트 21년 700ml,더 글렌그란트,700,340.0,178.5,48.0,USD,265750,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115968000034,페터캐른 34년 1990 700ml,동방명,700,420.0,294.0,30.0,USD,437707,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102488000010,발렌타인 15년 싱글몰트 위스키 - 글렌버기 700ml,발렌타인,700,81.0,46.95,42.0,USD,69899,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000035,와일드터키 켄터키 스피릿 프라이빗 에디션 750ml,와일드터키,750,77.0,61.6,20.0,USD,91710,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111048000002,글렌피딕 벳 1 퍼페추얼 컬렉션 1000ml,글렌피딕,1000,78.0,36.69,53.0,USD,54624,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115338000036,더 글렌그란트 16년 1000ml,더 글렌그란트,1000,115.0,69.0,40.0,USD,102727,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117908000003,요이치 싱글 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,131014,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110738000032,패터캐른 28년 700ml,패터캐른,700,928.0,556.8,40.0,USD,828963,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102438000014,로얄살루트 21년 더 마이애미 폴로 에디션 700ml,로얄 살루트,700,211.0,147.7,30.0,USD,219895,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102488000018,발렌타인 21년 500ml,발렌타인,500,121.0,84.7,30.0,USD,126101,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110738000043,[면세한정]달모어 16년 PX 쉐리캐스크 700ml,달모어,700,165.0,156.75,5.0,USD,233369,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000007,잭다니엘 테네시 애플 1000ml,잭다니엘,1000,35.0,17.33,51.0,USD,25800,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102408000019,아드벡 코리브레칸 700ml,아드벡,700,111.0,83.25,25.0,USD,123942,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111048000006,글렌피딕 30 타임시리즈 700ml,글렌피딕,700,1500.0,819.0,45.0,USD,1219327,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106758000020,NEW 올트모어 18년 (마데이라) 500ml,올트모어,500,125.0,65.31,48.0,USD,97233,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114688000076,포트애스케이그 8년 글라스 패키지 700ml,포트애스케이그,700,91.0,36.86,60.0,USD,54877,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102447200012,조니워커 XR 21YO 750ml,조니워커,750,140.0,84.0,40.0,USD,125059,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106847200018,하일랜드파크 14년 울프 1000ml,하일랜드 파크,1000,100.0,45.24,55.0,USD,67353,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115968000036,[신세계에디션]미쉘 쿠브어 신세계 에디션 700ml,미쉘 쿠브어,700,364.0,220.04,40.0,USD,327595,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106758000017,듀어스 더블더블 30년 500ml,듀어스,500,340.0,177.48,48.0,USD,264232,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114688000083,글렌알라키 12년 (24RB) 700mL,글렌알라키,700,107.0,53.55,50.0,USD,79725,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111037200001,몽키숄더 1000ml,발베니,1000,50.0,30.0,40.0,USD,44664,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106938000020,보모어 16년 700ml,보모어,700,110.0,58.52,47.0,USD,87124,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110738000042,[면세한정] 달모어 19년 PX 쉐리캐스크 700ml,달모어,700,350.0,332.5,5.0,USD,495026,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117928000006,탐두 그란 레제르바 700ml,탐두,700,269.0,169.47,37.0,USD,252306,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102447200005,조니워커 더블블랙 1000ml,조니워커,1000,67.0,33.5,50.0,USD,49874,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117218000002,윌렛 패밀리 에스테이트 라이750ml,윌렛 디스틸러리,750,123.0,73.19,41.0,USD,108965,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102418000027,잭다니엘 싱글배럴 배럴스트렝스 700ml,잭다니엘,700,95.0,80.75,15.0,USD,120220,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110737200001,달모어 퀸텐센스 700ml,달모어,700,1640.0,1558.0,5.0,USD,2319550,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
117148000026,블라드녹 싱글캐스크 2006 쉐리 벗 700ml,블라드녹,700,320.0,256.0,20.0,USD,381132,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
106858000008,브룩라디 16년 700ml,브룩라디,700,120.0,71.4,41.0,USD,106300,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
111048000008,글렌피딕 XX 700ml,글렌피딕,700,92.0,47.84,48.0,USD,71224,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000007,글렌파클라스 15년 700ml,글렌파클라스,700,135.0,75.33,44.0,USD,112151,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102447200027,탈리스커 10년 1000ml,탈리스커,1000,85.0,44.37,48.0,USD,66058,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115958000020,사마롤리 나인티나인 2012 700ml,사마롤리,700,632.0,442.4,30.0,USD,658645,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102448000018,조니워커 블랙라벨 트리플캐스크 에디션 1000ml,조니워커,1000,63.0,31.5,50.0,USD,46897,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110738000010,주라 1988 700ml,주라,700,1030.0,669.5,35.0,USD,996751,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115378000015,이글레어 10년 버번 위스키 750ml,버팔로 트레이스,750,58.0,32.48,44.0,USD,48356,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000015,글렌파클라스 더 패밀리 캐스크 1997 700ml,글렌파클라스,700,908.0,635.6,30.0,USD,946281,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
110738000020,달모어 20년 700ml,달모어,700,675.0,641.25,5.0,USD,954693,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
102427200010,시바스리갈 얼티스 1000ml,시바스리갈,1000,235.0,164.5,30.0,USD,244907,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
114698000033,글렌파클라스 패밀리 캐스크 2008_S23 700ml,글렌파클라스,700,382.0,267.4,30.0,USD,398105,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
116318000022,레어 퍼펙션 14년 750ml,베리 올드 세인트닉,750,430.0,236.5,45.0,USD,352101,,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115388000006,컨피스케이티드 버번 위스키 700ml,켄터키 아울,700,156.0,72.54,54.0,USD,107997,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
115348000003,카발란 콘서트마스터 1000ml,카발란,1000,88.0,52.8,40.0,USD,78608,liquor,주류/위스키,True,1488.8,신세계(SSG)면세,2026-07-17T00:15:35Z
