prd_no,prd_opt_no,name,brand,volume_ml,regular_price,sale_price,discount_pct,currency,krw_price,category,is_dutyfree,collected_at
20000955924,20001272912,잭다니엘 아메리칸 싱글몰트 1000ml,잭다니엘,1000,80.0,48.24,40.0,USD,67198,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000929409,20001226685,로얄브라클라 18년 700ml,로얄 브라클라,700,219.0,152.64,30.0,USD,212628,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000918652,20001211332,글렌파클라스 12년 700ml,글렌파클라스,700,90.0,43.6,52.0,USD,60735,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842508,20001086699,달위니 15년 1000ml,달위니,1000,127.0,67.05,47.0,USD,93401,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842098,20001086143,발베니 25년 레어메리지 700ml,발베니,700,998.0,550.89,45.0,USD,767390,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842052,20001086089,벤리악 클래식 1000ml,벤리악,1000,70.0,28.35,60.0,USD,39492,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000845216,20001090427,아녹 12년 위스키 700ml,아녹,700,79.0,32.27,59.0,USD,44952,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000840670,20001084058,하이랜드파크 울프 14년 1000ml,하이랜드파크,1000,100.0,38.0,62.0,USD,52934,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001047724,20001445381,글렌모렌지 21년 700ml,글렌모렌지,700,245.0,183.75,25.0,USD,255964,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001023245,20001395824,아벨라워 아부나흐 700ml,아벨라워,700,115.0,80.73,30.0,USD,112457,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001009480,20001372252,오마르 캐스크 스트랭스 싱글 몰트 위스키 버진 오크 700ml,오마르,700,188.0,89.67,52.0,USD,124910,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001009477,20001372249,오마르 캐스크 스트랭스 싱글 몰트 위스키 리치 리큐르 배럴 피니시 700ml,오마르,700,253.0,120.68,52.0,USD,168107,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000845227,20001090450,카발란 콘서트마스터 1000ml,카발란,1000,88.0,70.4,20.0,USD,98067,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000936530,20001238663,올트모어 25년 700ml,올트모어,700,655.0,322.91,51.0,USD,449814,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000935489,20001236495,글렌알라키 15년 700ml,글렌알라키,700,169.0,104.94,38.0,USD,146181,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000929375,20001226641,글렌데브론 16년 1000ml,글렌데브론,1000,90.0,62.73,30.0,USD,87383,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842511,20001086702,탈리스커 다크스톰 1000ml,탈리스커,1000,108.0,65.66,39.0,USD,91464,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001057644,20001462686,발베니 21 포트우드 빅토 응아이 700ml,발베니,700,360.0,288.0,20.0,USD,401184,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001057640,20001462680,탐두 그란 리제르바 700ml,탐두,700,269.0,161.4,40.0,USD,224830,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001057217,20001461901,올트모어 21년 (깔바도스) 500ml,올트모어,500,199.0,101.49,49.0,USD,141376,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001048175,20001445989,더 글렌그란트 16년 1000ml,더 글렌그란트,1000,115.0,71.41,38.0,USD,99474,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001043658,20001437361,글렌글라사 샌드엔드 700ml,글렌글라사,700,70.0,63.0,10.0,USD,87759,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001031315,20001411293,카발란 마스터 셀렉트 No2 1000ml(100cl),카발란,1000,135.0,81.0,40.0,USD,112833,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000969478,20001297427,보모어 16년 700ml,보모어,700,110.0,77.33,30.0,USD,107721,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000945270,20001255184,부쉬밀 싱글몰트 15년 버번 캐스크 700ml,부쉬밀,700,90.0,48.6,46.0,USD,67700,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937916,20001241360,싱글톤 가든스 오브 어번던스 - 래디언트 스프링 가든 1000ml,싱글톤,1000,68.0,40.25,41.0,USD,56068,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000919722,20001212979,글렌알라키 10년 스패니시 버진 오크 피니시 700ml,글렌알라키,700,169.0,76.05,55.0,USD,105938,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842862,20001087244,라프로익 PX 캐스크 1000ml,라프로익,1000,120.0,80.94,33.0,USD,112749,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842054,20001086091,벤리악 피티드 1000ml,벤리악,1000,70.0,28.98,59.0,USD,40369,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001052918,20001454507,글렌모렌지 빈디마 16년 1000ml,글렌모렌지,1000,112.0,84.0,25.0,USD,117012,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001015439,20001383201,아벨라워 18년 700ml,아벨라워,700,215.0,150.93,30.0,USD,210245,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000980631,20001319331,블라드녹 14년 올로로소 셰리 700ml,블라드녹,700,192.0,87.55,54.0,USD,121957,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842510,20001086701,싱글톤 글렌둘란 12년 1000ml,싱글톤,1000,68.0,40.25,41.0,USD,56068,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001057635,20001462660,탐두 콰트로 리제르바 700ml,탐두,700,75.0,52.2,30.0,USD,72715,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001014201,20001381025,부쉬밀 싱글몰트 쉐리 캐스크 12년 700ml,부쉬밀,700,70.0,63.0,10.0,USD,87759,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001000089,20001354222,벤리악 트리플 디스틸드 25년 700ml,벤리악,700,380.0,242.82,36.0,USD,338248,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000976675,20001310849,브룩라디 옥토모어 15.1 700ml,브룩라디,700,167.0,167.0,0.0,USD,232631,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000967552,20001293493,브룩라디 포트 샬롯 1000ml,브룩라디,1000,115.0,115.0,0.0,USD,160195,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000961829,20001282451,더 글렌리벳 12년 1000ml,글렌리벳,1000,75.0,52.2,30.0,USD,72715,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000929406,20001226680,로얄브라클라 12년 1000ml,로얄 브라클라,1000,97.0,67.6,30.0,USD,94167,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000922724,20001217520,싱글톤 글렌듈란 14년 SR FY24 700ml(2023 Special Release),싱글톤,700,158.0,93.53,41.0,USD,130287,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842604,20001086795,탐나불린 1000ml,탐나불린,1000,56.0,56.0,0.0,USD,78008,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001053944,20001456015,글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,1000,99.0,74.25,25.0,USD,103430,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001047821,20001445544,아드벡 스모크트레일즈 배치3 1000ml,아드벡,1000,90.0,67.5,25.0,USD,94028,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001046977,20001444264,발베니 21 포트우드 700ml,발베니,700,360.0,288.0,20.0,USD,401184,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001030366,20001409567,올드 풀트니 허다트 위스키 700ml,올드풀트니,700,105.0,43.89,58.0,USD,61139,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001029294,20001407361,기원 달 700ml,기원 위스키,700,59.0,53.1,10.0,USD,73968,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001023251,20001395830,글렌모렌지 14년 엘레멘타 1000ml,글렌모렌지,1000,90.0,67.5,25.0,USD,94028,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001018200,20001387430,발베니 12 골든럼 캐스크 IGL 700ml,발베니,700,80.0,64.0,20.0,USD,89152,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001009578,20001372425,더 글렌리벳 14년 1000ml,글렌리벳,1000,85.0,59.5,30.0,USD,82884,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001003645,20001361757,닛카 미야기쿄 싱글 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,122584,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000876673,20001142408,암룻 피티드 700ml,암룻,700,76.0,34.04,55.0,USD,47418,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000874710,20001139291,타운브랜치 7년 켄터키 싱글 몰트 위스키 750ml,타운브랜치,750,60.0,28.62,52.0,USD,39868,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842612,20001086804,주라 아일랜더스 익스프레션 1000ml,주라,1000,69.0,69.0,0.0,USD,96117,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842607,20001086799,주라 더 베이 1000ml,주라,1000,85.0,85.0,0.0,USD,118405,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842512,20001086703,탈리스커 10년 1000ml,탈리스커,1000,80.0,53.12,34.0,USD,73996,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001054724,20001457667,글렌모렌지 12년 어코드 1000ml,글렌모렌지,1000,77.0,57.75,25.0,USD,80446,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001021530,20001393091,아드벡 21년 700ml,아드벡,700,440.0,352.0,20.0,USD,490336,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001021506,20001393007,발렌타인 글렌버기 21년 700ml,발렌타인,700,250.0,157.5,37.0,USD,219398,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001020339,20001390726,달모어 콰르텟 700ml,달모어,700,95.0,90.25,5.0,USD,125718,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001009479,20001372251,오마르 캐스크 스트랭스 싱글 몰트 위스키 쉐리 캐스크 700ml,오마르,700,205.0,184.5,10.0,USD,257009,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000980627,20001319327,린도어스 캐스크 오브 린도어스 셰리 벗 700ml,린도어스,700,80.0,37.76,53.0,USD,52600,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000975463,20001308968,브룩라디 포트 샬롯 PMC 700ml,브룩라디,700,138.0,138.0,0.0,USD,192234,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000969473,20001297421,보모어 14년 700ml,보모어,700,68.0,47.8,30.0,USD,66585,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000969469,20001297417,보모어 19년 700ml,보모어,700,204.0,143.41,30.0,USD,199770,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000939479,20001244358,주라 아일랜더스 익스프레션 No.3 1000ml,주라,1000,69.0,69.0,0.0,USD,96117,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000939098,20001243527,보모어 18년 700ml,보모어,700,155.0,147.25,5.0,USD,205119,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937922,20001241367,싱글톤 가든스 오브 어번던스 - 골든 어텀 오차드 1000ml,싱글톤,1000,99.0,58.6,41.0,USD,81630,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937380,20001240301,밀크앤허니 에이펙스 오렌지와인 캐스크 700ml,밀크앤허니,700,196.0,86.43,56.0,USD,120397,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000922006,20001216553,탈리스커 SR FY24 700ml(2023 Special Release),탈리스커,700,144.0,86.4,40.0,USD,120355,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000845552,20001214931,글렌파클라스 10년 위스키 700ml,글렌파클라스,700,72.0,34.88,52.0,USD,48588,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000899124,20001177894,에버펠디 16년 마데이라 캐스크 700ml,에버펠디,700,125.0,87.12,30.0,USD,121358,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000867262,20001126948,크라이겔라키33년 싱글몰트 위스키 700ml,크라이겔라키,700,3161.0,2203.21,30.0,USD,3069072,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000842524,20001086715,탈리스커 써지 700ml,탈리스커,700,123.0,70.84,42.0,USD,98680,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000841039,20001084525,스모크헤드 럼리엇 700ml,글렌고인,700,59.0,27.61,53.0,USD,38461,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000841037,20001084523,글렌고인 26년 리미티드 에디션 700ml,글렌고인,700,1811.0,733.45,60.0,USD,1021696,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001048185,20001446004,더 글렌그란트 오로라 1000ml,더 글렌그란트,1000,59.0,36.63,38.0,USD,51026,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001048165,20001445975,더 글렌그란트 13년 1000ml,더 글렌그란트,1000,80.0,49.68,38.0,USD,69204,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001043660,20001437363,글렌글라사 포트소이 700ml,글렌글라사,700,77.0,38.8,50.0,USD,54048,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001043657,20001437360,글렌글라사 12년 700ml,글렌글라사,700,63.0,31.75,50.0,USD,44228,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001043656,20001437359,벤리악 30년 1994 캐스크 에디션 700ml,벤리악,700,950.0,666.9,30.0,USD,928992,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001031314,20001411292,카발란 마스터 셀렉트 No1 1000ml(100cl),카발란,1000,135.0,81.0,40.0,USD,112833,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20001015440,20001383202,아벨라워 16년 700ml,아벨라워,700,130.0,91.26,30.0,USD,127125,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000988240,20001333655,아벨라워 SUTHAINN 700ml,아벨라워,700,90.0,63.18,30.0,USD,88010,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000988237,20001333652,아벨라워 13년 700ml,아벨라워,700,75.0,52.65,30.0,USD,73341,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000980643,20001319361,글래스고 1770 트리플 디스틸드 700ml,글래스고,700,76.0,34.65,54.0,USD,48267,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000980633,20001319333,블라드녹 알린타 700ml,블라드녹,700,130.0,59.28,54.0,USD,82577,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000980629,20001319329,린도어스 캐스크 오브 린도어스 STR II 700ml,린도어스,700,80.0,37.76,53.0,USD,52600,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000967654,20001293671,오켄토션 아메리칸 오크 1000ml,오켄토션,1000,58.0,27.37,53.0,USD,38126,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000966699,20001291570,더 글렌그란트 익스플로레이션 No.1 700ml,더 글렌그란트,700,120.0,74.52,38.0,USD,103806,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000965025,20001288082,카발란 EX-버번 솔리스트 1000ml,카발란,1000,154.0,92.4,40.0,USD,128713,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000961822,20001282420,더 글렌리벳 그라운드브레이커스 700ml,글렌리벳,700,100.0,60.0,40.0,USD,83580,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937929,20001241377,싱글톤 가든스 오브 어번던스 - 딥 포레스트 리치 700ml,싱글톤,700,280.0,165.76,41.0,USD,230904,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937927,20001241375,싱글톤 가든스 오브 어번던스 – 이그저틱 스파이스 그로브 1000ml,싱글톤,1000,180.0,106.56,41.0,USD,148438,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000937385,20001240315,밀크앤허니 에이펙스 알바 캐스크 700ml,밀크앤허니,700,196.0,86.43,56.0,USD,120397,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000936534,20001238667,바카디 8년 라이캐스크 1000ml,럼,1000,59.0,26.57,55.0,USD,37012,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
20000934935,20001235343,더 글렌그란트 21년 700ml,더 글렌그란트,700,340.0,211.14,38.0,USD,294118,주류/위스키/싱글 몰트,True,2026-08-22T00:15:19Z
