video_id,t_sec,frame,crop,method,w,h
rL4ZnobknPk,280.0,rL4ZnobknPk_000440_3.jpg,rL4ZnobknPk_000440_3.jpg,white_rect,137,43
rL4ZnobknPk,286.8,rL4ZnobknPk_000447_3.jpg,rL4ZnobknPk_000447_3.jpg,white_rect,622,165
rL4ZnobknPk,294.2,rL4ZnobknPk_000454_3.jpg,rL4ZnobknPk_000454_3.jpg,white_rect,570,145
rL4ZnobknPk,301.4,rL4ZnobknPk_000501_3.jpg,rL4ZnobknPk_000501_3.jpg,white_rect,622,207
rL4ZnobknPk,308.6,rL4ZnobknPk_000509_3.jpg,rL4ZnobknPk_000509_3.jpg,white_rect,622,191
rL4ZnobknPk,315.8,rL4ZnobknPk_000516_3.jpg,rL4ZnobknPk_000516_3.jpg,white_rect,464,167
rL4ZnobknPk,323.6,rL4ZnobknPk_000524_3.jpg,rL4ZnobknPk_000524_3.jpg,white_rect,524,167
rL4ZnobknPk,330.4,rL4ZnobknPk_000530_3.jpg,rL4ZnobknPk_000530_3.jpg,white_rect,622,229
rL4ZnobknPk,337.4,rL4ZnobknPk_000537_3.jpg,rL4ZnobknPk_000537_3.jpg,white_rect,453,172
rL4ZnobknPk,344.4,rL4ZnobknPk_000544_3.jpg,rL4ZnobknPk_000544_3.jpg,white_rect,567,206
rL4ZnobknPk,351.4,rL4ZnobknPk_000551_3.jpg,rL4ZnobknPk_000551_3.jpg,white_rect,622,161
rL4ZnobknPk,358.8,rL4ZnobknPk_000559_3.jpg,rL4ZnobknPk_000559_3.jpg,white_rect,579,180
rL4ZnobknPk,364.8,rL4ZnobknPk_000605_3.jpg,rL4ZnobknPk_000605_3.jpg,white_rect,514,148
rL4ZnobknPk,371.6,rL4ZnobknPk_000612_3.jpg,rL4ZnobknPk_000612_3.jpg,white_rect,379,143
rL4ZnobknPk,379.2,rL4ZnobknPk_000619_3.jpg,rL4ZnobknPk_000619_3.jpg,white_rect,531,157
rL4ZnobknPk,386.8,rL4ZnobknPk_000627_3.jpg,rL4ZnobknPk_000627_3.jpg,white_rect,622,287
rL4ZnobknPk,393.6,rL4ZnobknPk_000634_3.jpg,rL4ZnobknPk_000634_3.jpg,white_rect,622,285
rL4ZnobknPk,400.8,rL4ZnobknPk_000641_3.jpg,rL4ZnobknPk_000641_3.jpg,white_rect,578,287
rL4ZnobknPk,407.6,rL4ZnobknPk_000648_3.jpg,rL4ZnobknPk_000648_3.jpg,white_rect,584,188
rL4ZnobknPk,415.2,rL4ZnobknPk_000655_3.jpg,rL4ZnobknPk_000655_3.jpg,white_rect,560,173
rL4ZnobknPk,422.4,rL4ZnobknPk_000702_3.jpg,rL4ZnobknPk_000702_3.jpg,white_rect,504,160
rL4ZnobknPk,430.0,rL4ZnobknPk_000710_3.jpg,rL4ZnobknPk_000710_3.jpg,white_rect,622,167
rL4ZnobknPk,437.0,rL4ZnobknPk_000717_3.jpg,rL4ZnobknPk_000717_3.jpg,white_rect,622,168
rL4ZnobknPk,444.6,rL4ZnobknPk_000725_3.jpg,rL4ZnobknPk_000725_3.jpg,white_rect,622,250
rL4ZnobknPk,450.6,rL4ZnobknPk_000731_3.jpg,rL4ZnobknPk_000731_3.jpg,roi_fallback,512,198
rL4ZnobknPk,457.2,rL4ZnobknPk_000737_3.jpg,rL4ZnobknPk_000737_3.jpg,roi_fallback,512,198
rL4ZnobknPk,464.8,rL4ZnobknPk_000745_3.jpg,rL4ZnobknPk_000745_3.jpg,white_rect,622,265
rL4ZnobknPk,472.0,rL4ZnobknPk_000752_3.jpg,rL4ZnobknPk_000752_3.jpg,white_rect,477,280
rL4ZnobknPk,489.0,rL4ZnobknPk_000809_3.jpg,rL4ZnobknPk_000809_3.jpg,roi_fallback,512,198
